city,total_margin,orders_count,lat,lon
Bridgwater,532.6689975619438,15,51.1377369,-3.010095059
Marl,529.0890233173558,34,51.681608475000004,7.120899852352942
Hagley,528.229618528949,10,52.40965717,-2.114237753
Jerez de la Frontera,526.5732897715995,36,36.67944860083333,-6.136806250083334
Argenteuil,526.2433007919583,28,48.95150116999999,2.240406645
Herne Bay,524.3684323371785,15,51.35522123,1.136634978
Bath,522.8242378221021,25,51.351692804,-2.38130322752
Gateshead,521.8943903548709,28,54.93603772714285,-1.5695111307857144
Buckley,518.9407694935429,20,53.16673452,-3.186694671
Sant Cugat del Vallès,518.8996922906659,30,41.476589493,2.0621453375999996
Bradford,516.3810322965635,22,53.789819724090904,-1.7561633691818181
Choisy,513.9738294933759,17,45.95698747,6.04456736
La Línea de la Concepción,509.0494005485229,15,36.18225236,-5.350750779
Dagenham,508.2188544026928,36,51.55010158111111,0.1499019175972222
Portsmouth,507.55405164579287,23,50.820043965652175,-1.0737653528695652
Cardiff,507.11159496995737,35,51.489279632285715,-3.2137996534
Wakefield,505.8803076535091,25,53.67106073200001,-1.4984078081999999
Vic,503.9572145179411,20,41.92276497,2.237641929
Albi,503.11579418759067,15,43.925733310000005,2.147368869
Arsac,499.3929385010644,29,45.04254059,-0.6869426177
Arnas,497.87083370993633,32,45.99253226,4.701283484
Belfast,497.82379708352823,36,54.57897989666667,-5.962561400333333
Bonn,493.02525509442717,37,50.69495045351351,7.126199481513513
Hasselt,492.89067067026593,21,50.934021885238096,5.332167432285714
Harrow,492.6653152141641,34,51.59177889147059,-0.32874916705588236
Sunderland,491.2527965050906,35,54.88125560057143,-1.4100616774857142
Luton,490.058785506385,48,51.90969181166667,-0.42720370476249997
Aulnay-sous-Bois,489.9049714927899,19,48.9459972,2.493332165
Besançon,487.6183547935039,34,47.25523087,6.019330004
Mechelen,487.18213823174824,29,51.035449735862066,4.463245682068965
Lincoln,484.85785665970826,32,53.226703485937506,-0.585519322878125
El Grao de Castellón,482.5808055142525,24,39.97762727,0.003423831759
Frechen,482.33396501954246,13,50.913580089999996,6.784113233
Aschersleben,482.11848172302905,23,51.7718135,11.479987330000002
Levallois-Perret,480.2341100365626,25,48.89517176,2.28691042
Newport,477.6903828828753,19,51.53912397105264,-2.899078350473684
Ennetières-en-Weppes,477.68467448918904,13,50.62058862,2.9505536690000005
Northampton,477.28909196476064,33,52.25090807121212,-0.8954926306727273
Erlangen,476.05814735640513,26,49.58066349153846,10.966433889230768
Las Rozas de Madrid,474.98931955889606,35,40.517976287428574,-3.8891518616857144
Rennes,473.7662392209005,40,48.10858736749999,-1.6817755152499998
Uccle,472.63736535468104,22,50.78978926,4.361416796
Santander,470.1703081099403,22,43.46003225272727,-3.8435264980454544
Esslingen am Neckar,469.81238253661115,19,48.73876803473684,9.302372912842104
Cholet,468.513514476601,17,47.0454836,-0.8775081202
Eaubonne,467.2876747003176,14,48.991041329999995,2.277505031
Orsett,465.95071116782844,14,51.50445778,0.3540476401
Seraing,465.1198934447994,27,50.5950864537037,5.512994840592592
Villena,463.4492060961439,9,38.63168798,-0.8635861483
Saint-Denis,460.80962914567823,35,48.93185365685714,2.359400108285714
Bréauté,459.36136818899786,9,49.65254242,0.3996496476
Herstal,459.26906341656905,23,50.67930314,5.624047445999999
Reims,455.88398516843944,35,49.25173891,4.040074839
Lowestoft,455.759421165201,23,52.46764648043478,1.7035009341304348
Willebroek,455.7150549964417,14,51.05399129,4.36858267
Blyth,454.6386996193412,21,53.52140594857143,-1.1505092266666668
Mozé-sur-Louet,453.2779500262052,8,47.37586014,-0.5378335915
Clermont-Ferrand,453.26008437565616,33,45.792392102424245,3.1150000776363633
Langenfeld (Rheinland),452.16649937136117,23,51.11086937,6.956986549999999
Rouen,450.35590618918286,23,49.43768051521739,1.0847071987826087
Le Havre,449.21078444121025,38,49.49256834868421,0.14513421241578947
Braunschweig,449.04213282673675,40,52.279982294750006,10.51541894575
Manresa,447.11883840748857,26,41.72401535269231,1.8403398951538463
Ixelles,446.4677452262075,18,50.82227201,4.376748342
Horsham,446.01145861599457,14,51.07279093428571,-0.34139296505714284
Trappes,445.31507692930205,5,48.77581657,1.994270462
Maizières-lès-Metz,441.3403070221067,21,49.2044202,6.153062312
Thiais,441.25720005618933,17,48.76084558,2.385484766
Fürth,440.1643250469571,27,49.493952029259255,10.964091832962962
Arles,437.7926725523133,6,43.5999677,4.63339612
Angoulême,433.1452525500205,22,45.647128329999994,0.1500816013
Magdeburg,429.71776636016466,25,52.11014187200001,11.678703874
El Prat de Llobregat,429.5302160271974,15,41.31027344000001,2.096241634
Elche,426.77656758928737,30,38.27116099333333,-0.68085815616
Romford,425.25859510382986,14,51.58724840285714,0.19560101225714285
Dijon,423.3372900349476,30,47.32287207,5.037559812
Nuneaton,422.56420364975895,27,52.52060636481482,-1.4747656279629628
Catarroja,422.1693016132789,13,39.39553449999999,-0.3962602117
Logroño,420.8233944648115,25,42.4611922356,-2.4341707716
Mülheim an der Ruhr,420.19995238730615,24,51.411296040416666,6.909679503791668
Shrewsbury,418.85186754884194,10,52.7007603,-2.787030744
Salamanca,417.32155671473106,26,40.95917409038461,-5.671974882076923
Espinardo,416.72487957192664,9,38.02742801,-1.157136604
Orange,413.16058472128424,12,44.146419689999995,4.808260951
Antibes,412.61276206376033,13,43.594956263076924,7.10185933023077
Barnsley,409.9694198159824,28,53.558296142857145,-1.4512584542857143
Trier,403.3163438169991,23,49.75886272260869,6.64088046852174
Hamm,400.7544260737068,34,51.66073765676471,7.792346514441177
Paderborn,400.2625580060426,37,51.735724092432434,8.75235409672973
Aberdeen,400.14869743620267,29,57.13687857137931,-2.1823791679655176
Metz,400.0722604783424,20,49.118568862000004,6.1985996854
Alcalá de Henares,400.07114832824084,30,40.49011951566667,-3.3675796277
Bressolles,398.1981448626596,5,46.57054068,3.279516119
Talavera de la Reina,397.27148493779004,19,39.95638658,-4.80601686
Thornton Heath,397.0052571709731,13,51.40017987,-0.1063308155
Leverkusen,396.75224453304025,30,51.042295929666665,7.021834259533334
Puteaux,396.36602031349753,16,48.88354734,2.238800875
Pontypridd,396.1121543885018,11,51.61750838,-3.348821715
Cieza,392.60955411481086,10,38.27373194,-1.470852888
Favières,392.46306601245226,19,48.74496384,2.757913828
Limoges,390.3035928494377,16,45.851854485,1.2640898222499999
Wiesbaden,388.37236187858934,31,50.06743021870968,8.282099617032259
Erfurt,386.66327178834604,22,50.97747127454545,11.077869068636364
Potsdam,385.63947648035946,29,52.423314218965515,13.035608209310343
León,385.17328132706393,20,42.5854947645,-5.58819876835
Aubagne,384.17679458688303,11,43.29365154,5.563217895
La Coruña,383.39295116821296,27,43.34758258555556,-8.420495024407407
Havant,380.75789544230025,15,50.87791297,-0.9634086268
Sint-Jans-Molenbeek,380.2357797883756,22,50.85524166,4.318431061
Moncada y Reixach,378.9898148774905,15,41.48953526,2.184660816
Pomponne,378.62155125923846,13,48.88198097,2.702654673
Sucy-en-Brie,378.3620884628234,7,48.76569893,2.533304974
Mairena del Aljarafe,377.55993390622103,14,37.33846012,-6.067255066
High Pittington,377.17823144410863,14,54.75356005,-1.468963255
Aalst,376.36119271649017,33,50.94113807909091,4.056287143303031
Grand-Champ,374.8788022030289,8,47.7747917,-2.836523129
Schwerin,374.8683001865099,23,53.58733133173913,11.409768879565219
Rueil-Malmaison,374.70022805552577,18,48.86944274,2.177571558
Mainz,373.210954018548,28,49.978878356428574,8.253152853178571
Hildesheim,372.1867894917727,28,52.14755584928571,9.944258196392855
Neubiberg,372.05465555493714,9,48.07843796,11.64339539
Calais,371.89716669361,22,50.9503085,1.875995684
Minster on Sea,371.43178769464237,19,51.39698717,0.8410579121
Korschenbroich,369.5137727547533,6,51.18567847,6.549303337999999
Falkirk,367.5872103273026,24,55.98848804,-3.7811923315
Liège,367.4849295019437,28,50.631233841428575,5.5887294091071436
Selston,366.7247444229984,16,53.03325095,-1.292581706
Móstoles,366.4748076431627,28,40.32093976892857,-3.894116197821429
Newcastle-under-Lyme,365.6725444274323,25,52.99008619999999,-2.272493886
Chiny,365.09880626846876,6,49.712015009999995,5.373388985999999
Hedge End,362.6599753289777,23,50.923492669999995,-1.301088397
Lanark,362.63141629163835,10,55.64585595,-3.7793409490000003
Parla,362.46194947093153,21,40.228268088571426,-3.7627105353809522
Erkelenz,362.2531927091985,20,51.06768177,6.338990035
Torrent,357.74162222156474,27,39.418035860740744,-0.4908937044518518
Tornesch,357.1036925199038,17,53.69080405,9.676505974
Regensburg,356.88765881552,18,49.008633335,12.118863445
Rösrath,355.59914428584386,22,50.90602978,7.183498592
Roche,355.4839661766424,16,45.615157178749996,4.266118187125
Bruchsal,353.4684731279833,12,49.103546060000006,8.600319895
Reinbek,353.38987118277987,22,53.53054719,10.26368748
Itxassou,351.4898400078914,15,43.32506145,-1.429733645
Würzburg,351.2411827171598,30,49.764118020666665,9.9478782633
Kidderminster,349.937339827334,17,52.38717748352941,-2.2209433893529416
Castillo de Viñuelas,348.86772604392297,16,40.55287427,-3.767395151
Can Fosalba,348.848701544292,20,41.54909842,1.853994735
Tortosa,348.53243959600223,11,40.83572116,0.5362483274363637
Es Pont d'Inca,348.3990118888904,13,39.62375726,2.728554461
Freiburg im Breisgau,348.2537494916627,29,48.002635069310344,7.8271341217241375
Richmond,348.03722481463285,18,51.45921682555556,-0.29090286764444445
Erding,346.6966555241818,25,48.30624641,11.91419491
Ouffet,346.67352557047707,6,50.44472388,5.465697501
Mercury,345.71514391644405,12,45.67474692,6.369770708
Littleport,344.7974497983953,13,52.41022128,0.1983299696
Sartrouville,344.51275764675523,23,48.93980943,2.17446616
Leganés,343.2749905063779,17,40.33160433470589,-3.7619611288823527
Grevenbroich,342.9571486943407,19,51.067212750526316,6.589273570368421
Cádiz,342.725254272785,12,36.511440015,-6.2728835431666665
Wiedemar,341.63582073050804,9,51.51316548,12.36177991
Molins de Rei,341.0705972965251,8,41.42075923,2.037954316
Dudley,340.19941953290737,24,52.51539804916667,-2.1325295087083336
Pamplona,339.28839153269905,40,42.820274868249996,-1.6609666883999998
Unna,339.04460004600077,16,51.54143288375,7.7273530228750005
Torrejón de Ardoz,338.9534203405876,21,40.46996274,-3.457840796
Singen (Hohentwiel),338.8697032659399,21,47.76073916,8.870281769
Arrigorriaga,338.8191414832998,13,43.20567786,-2.894398044
Ivry-sur-Seine,337.81585424550707,21,48.81227241,2.387726901
Cusset,335.8814517104932,7,46.13899992,3.518416972
Stocksbridge,335.0220240501126,12,53.487935029999996,-1.698339602
Hayes,334.47171320925037,13,51.518295426923075,-0.4129895907538461
Bartestree,334.46681100858933,6,52.07222178,-2.624546328
Telford,332.5428751934972,22,52.70536134636364,-2.471896848818182
El Paraíso,332.5326426478146,7,36.47025423,-5.029864593
Yecla,332.4570149597083,16,38.6439043,-1.169653792
Monheim am Rhein,331.8443363176481,11,51.09618489000001,6.892344465
Guadalajara,330.29665422552057,25,40.609510554799996,-3.15621823668
Alsager,326.95285104016756,25,53.08366244,-2.274465226
Alcalá de Guadaíra,326.0044705131427,19,37.29034196,-5.806239006
Ipswich,325.8708264690193,30,52.060441571666665,1.1674335652
Saint-Médard-en-Jalles,325.70603817354475,13,44.90585401,-0.7931434604999998
Lichtenfels,325.0111280277657,7,50.13818815,11.084425480000002
Tres Cantos,324.9536779007008,11,40.61029677,-3.7294199540000004
Bruges,324.47579940875863,13,50.24426260538462,2.6167804422923076
Benalmádena,324.20332722743245,18,36.59358456555555,-4.5571160308888885
Aix-en-Provence,324.05270630810577,23,43.525441470000004,5.427683535913044
Aberdare,323.2861369044484,22,51.768653879999995,-3.5141668340000005
Lemgo,323.23539068510456,19,52.03371957,8.90190843
Bury,323.05308122667554,14,53.607482888571425,-2.295096360428571
Rostock,322.7202456385219,23,54.12117146043478,12.144287809565217
Sanlúcar de Barrameda,322.48277424278143,23,36.79574927,-6.298176524
Dundee,322.2360925357794,16,56.5058544275,-3.025529342875
Arcueil,321.815251279287,8,48.80540696,2.334007801
Beauvais,321.49643203588306,27,49.427223080000005,2.08470235
Muret,321.4257714615697,22,43.45625875,1.284836671
Rubery,321.3087531869686,15,52.38214722,-2.00372915
Châtellerault,321.0879490116718,21,46.81738057,0.5815553042
Lambersart,320.28762830393373,10,50.65181852,3.025779357
Solingen,319.018379574641,26,51.157752855384615,7.024158375999999
Marbella,318.71115930652496,20,36.513004087999995,-4.9180562898
Doncaster,317.84422437788,32,53.530395143750006,-1.16734162871875
Elda,317.70273155110294,18,38.47490264,-0.8207026736
Goussainville,316.5114465390588,14,49.04043664,2.4568321219999993
Boston,316.3899436959102,12,52.97428516,-0.01948430641
Alcobendas,316.3554447133551,27,40.5365863562963,-3.638206652888889
Monforte de Lemos,316.24597662034404,6,42.52390455,-7.515421327000001
Alcorcón,314.00822313146756,28,40.351431915,-3.8291161086785714
Lutherstadt Wittenberg,312.9942351609901,13,51.87321126,12.60400794
St Helens,311.93455779460277,22,53.45904816727273,-2.753719170727273
Solihull,310.9928649708283,17,52.42216074411765,-1.7437098723529412
Lens,310.95291950603087,6,50.43590442000001,2.81996747
Creil,309.7518659081409,16,49.25338696,2.484068832
Lünen,309.39106976405805,23,51.605605984347825,7.481752593521739
Boadilla del Monte,309.3284504931105,16,40.411269765,-3.8749018351249997
Paisley,309.09871048188097,13,55.81839055,-4.444828392
Frome,308.9892675103932,7,51.22044589,-2.343222924
Banbury,308.5855355085628,7,52.06018086,-1.3407500989999999
Oliva,308.5589345423977,16,38.89670835,-0.1043537399
Huelva,306.84863656472504,25,37.2668051512,-6.94430972272
Stafford,306.4947571075766,20,52.809546736499996,-2.11380169385
Rheinberg,305.7853321388811,19,51.55599442,6.610059723
Rendsburg,305.48913181440986,10,54.30230613,9.654852572
Offenburg,304.81633157766686,8,48.4985427375,7.93919982575
Blieskastel,303.925489364572,8,49.21503059,7.26368383
Reus,303.85587325363946,23,41.1516210273913,1.1319288843913042
Park Gate,303.76461166978163,15,50.8735173,-1.29937583
Höxter,303.52387848807706,21,51.78645244999999,9.344595951
Gerona,302.5042445749822,8,41.9726617675,2.828574205625
Mulhouse,301.71674234816527,28,47.75081957285715,7.316479872214286
Mollet del Vallès,301.6484884954055,17,41.54482433,2.212987255
Heilbronn,301.470528973183,26,49.17022744038461,9.176461141692307
Silsden,299.13768755274816,15,53.90672165,-1.958294389
Southport,298.8607983312197,26,53.645227755,-2.9716016875
Earley,298.51740457754073,17,51.43950082,-0.9256296224
Menen,298.038895358045,23,50.79247802999999,3.1543928160000005
Figueres,297.5891045448182,14,42.27066451,2.970667022
Inverness,297.26170401017316,6,57.30355194,-4.302993723
Rainham,297.1246683855253,16,51.440638050000004,0.404040534
Walsall,296.8460875854678,23,52.606873041739135,-1.9818323085652174
Macclesfield,296.36572915990155,18,53.29419552,-2.12709757
Coatbridge,296.0888602235812,10,55.86977981,-4.037272883
Balingen,295.9310899070016,24,48.265847830000006,8.86250296
Malville,295.01830004571104,14,47.34302243,-1.935374034
South Benfleet,294.6894934797276,20,51.55937831,0.5864351969
Cornellà de Llobregat,293.84408528166705,15,41.35530941,2.076669723
Villafranca de los Barros,293.76778907773985,8,38.5867935,-6.339230252
Pinner,292.9440150666897,18,51.59760535,-0.3844194939
West Bridgford,292.88785883145727,21,52.93282147000001,-1.128626194
Wernigerode,291.5960540319956,14,51.84366289,10.79697174
Greenford,291.5847012345474,15,51.53865706,-0.3375296934
Coupvray,291.1519873563159,12,48.863446509999996,2.796725574
Aylesbury,291.0736717555288,11,51.80517055999999,-0.8032049762
Halifax,290.58868902529343,17,53.738499540588236,-1.8692543030588233
Dunkerque,290.27551084577607,24,51.03141357916667,2.3622303310833335
Worcester,289.7336176021046,15,52.19408558,-2.258875703
Kempten (Allgäu),289.6122157626705,16,47.74151591375,10.317033711250001
Widnes,288.5181065470456,20,53.3775874,-2.740145055
Schwerte,288.5005222498215,13,51.43018661,7.576644562
Wemmel,288.32949712402296,4,50.90962307,4.309408999
Collado Villalba,288.04653913673855,17,40.64121247,-3.9884418160000004
Westoning,287.70896873349085,4,52.02709995,-0.4526957116
Roeselare,287.00925911288556,22,50.93686928,3.133524344
Sinsheim,284.66539846068264,17,49.23806741,8.87969714
Longages,284.50691456798717,7,43.36082231,1.276488932
Saint-Cloud,284.3334098861786,16,48.84255454,2.208760566
Pforzheim,284.1459755267802,21,48.911924039999995,8.707916561
Maidstone,283.82868665765744,31,51.248324344838714,0.5069759957419355
Sarreguemines,283.8246272746731,15,49.1056943,7.118171278
Frankfurt (Oder),283.16342211868954,13,52.34187006846154,14.460868014615384
Etterbeek,282.10738271413425,20,50.83292587,4.394503598
Almendralejo,281.6049151136409,11,38.70835739,-6.409800166
Amposta,281.49894430337554,18,40.67689271,0.6373682992
Carpentras,281.29011910260084,9,44.05945149,5.061388914
Darmstadt,281.18921475396075,14,49.877972213571425,8.65046130357143
L'Isle-Jourdain,280.6140320693962,19,43.60069906,1.078185034
Mouscron,280.42706918111054,20,50.735928332499995,3.2418393052999996
Kleve,280.3951495450432,16,51.80295582,6.124875556
Castleford,280.2399809543646,9,53.73227588,-1.342757632
Hastings,280.2095210724948,10,50.86898998,0.5473651164900001
Tübingen,279.4358550165303,19,48.503545624736844,9.047373735631579
Waregem,279.33357841395417,10,50.882271152,3.3769085924000004
Savigny-le-Temple,278.6492040007421,12,48.58542329,2.563284426
Clacton-on-Sea,278.56949955226855,13,51.79832724,1.156252262
Étoile-sur-Rhône,278.00622838937375,6,44.83299015,4.890333765
Viry-Châtillon,277.9353659867087,10,48.6693933,2.373354556
Seseña Nuevo,276.64978439388483,4,40.08968948,-3.643111212
Earl Shilton,275.7645670080327,8,52.58248418,-1.279357432
Neubrandenburg,275.4866117883425,17,53.554507506470586,13.259940735294117
Cavertitz,275.2475456923589,8,51.33891023,13.12216866
Plourin-lès-Morlaix,275.1723308893134,16,48.55666043,-3.824909261
Balen,274.4637402855859,4,51.16629372,5.189569334
Preston,272.9585973325112,28,53.76791180642857,-2.697177516928572
Beaune,272.51531444884563,16,47.0094592,4.883532435
Sambreville,272.4119413420369,10,50.44646456,4.62065093
Ingolstadt,272.03910217379206,35,48.764106042571434,11.399064484
Majadahonda,271.9290138034656,17,40.468984861176466,-3.882563056
Oldham,271.3100324441852,14,53.542351135714284,-2.066710242285714
South Normanton,271.02619759696887,15,53.11241139,-1.387810358
Żagań,270.8561315784953,26,51.65669948,15.04893938
Grasse,270.532251863402,18,43.65437597,6.930507884
Blackburn,270.3343466216828,18,53.760278985,-2.4958672424999997
St Albans,269.77756256446077,31,51.77486561064516,-0.34500721670645157
Plumergat,269.4088203056713,13,47.69113757000001,-2.972216882
