date,category,margin
2019-04-18,Sleep & Lounge,13.337999992072582
2019-04-19,Tops & Tees,0.0
2019-04-19,Blazers & Jackets,0.0
2019-04-20,Maternity,0.0
2019-04-20,Outerwear & Coats,0.0
2019-04-21,Jumpsuits & Rompers,0.0
2019-04-21,Active,0.0
2019-04-21,Shorts,0.0
2019-04-22,Socks,4.923209897574932
2019-04-22,Sleep & Lounge,5.144039887538218
2019-04-23,Underwear,0.0
2019-04-23,Leggings,6.558139878992588
2019-04-23,Swim,0.0
2019-04-23,Tops & Tees,0.0
2019-04-24,Sweaters,0.0
2019-04-24,Fashion Hoodies & Sweatshirts,0.0
2019-04-26,Pants & Capris,7.296560279774072
2019-04-26,Tops & Tees,0.0
2019-04-26,Fashion Hoodies & Sweatshirts,0.0
2019-04-27,Shorts,0.0
2019-04-27,Blazers & Jackets,0.0
2019-04-28,Sweaters,0.0
2019-04-28,Sleep & Lounge,21.76378109197438
2019-04-28,Jeans,43.80600006133319
2019-04-28,Outerwear & Coats,0.0
2019-04-29,Accessories,0.0
2019-04-29,Maternity,0.0
2019-05-01,Jeans,0.0
2019-05-01,Sweaters,0.0
2019-05-02,Underwear,0.0
2019-05-02,Tops & Tees,0.0
2019-05-02,Sleep & Lounge,0.0
2019-05-03,Accessories,18.598950509934873
2019-05-03,Suits & Sport Coats,0.0
2019-05-04,Socks & Hosiery,0.0
2019-05-04,Intimates,0.0
2019-05-04,Skirts,0.0
2019-05-04,Jeans,0.0
2019-05-06,Fashion Hoodies & Sweatshirts,51.6249998472631
2019-05-06,Sweaters,0.0
2019-05-06,Suits & Sport Coats,61.369298318349536
2019-05-06,Active,0.0
2019-05-06,Accessories,0.0
2019-05-06,Shorts,0.0
2019-05-06,Pants,0.0
2019-05-06,Outerwear & Coats,0.0
2019-05-08,Shorts,0.0
2019-05-08,Pants,0.0
2019-05-08,Intimates,0.0
2019-05-08,Accessories,0.0
2019-05-09,Accessories,0.0
2019-05-09,Shorts,0.0
2019-05-09,Sleep & Lounge,0.0
2019-05-09,Tops & Tees,0.0
2019-05-09,Blazers & Jackets,0.0
2019-05-10,Plus,0.0
2019-05-10,Maternity,0.0
2019-05-11,Active,0.0
2019-05-11,Intimates,0.0
2019-05-11,Shorts,0.0
2019-05-13,Sweaters,0.0
2019-05-15,Fashion Hoodies & Sweatshirts,0.0
2019-05-15,Active,0.0
2019-05-16,Active,14.759999960660936
2019-05-16,Underwear,0.0
2019-05-16,Dresses,55.29000021517277
2019-05-17,Pants,0.0
2019-05-19,Clothing Sets,0.0
2019-05-19,Fashion Hoodies & Sweatshirts,0.0
2019-05-19,Dresses,0.0
2019-05-19,Sweaters,0.0
2019-05-21,Accessories,0.0
2019-05-21,Maternity,0.0
2019-05-21,Outerwear & Coats,0.0
2019-05-22,Pants,0.0
2019-05-23,Sleep & Lounge,0.0
2019-05-23,Tops & Tees,19.035000018775463
2019-05-23,Swim,0.0
2019-05-23,Pants,0.0
2019-05-24,Socks,0.0
2019-05-24,Pants,0.0
2019-05-24,Sweaters,0.0
2019-05-24,Dresses,52.62600004673004
2019-05-24,Swim,0.0
2019-05-25,Accessories,0.0
2019-05-25,Socks & Hosiery,0.0
2019-05-25,Leggings,0.0
2019-05-25,Fashion Hoodies & Sweatshirts,0.0
2019-05-25,Swim,0.0
2019-05-27,Swim,0.0
2019-05-27,Skirts,24.106071189865773
2019-05-27,Outerwear & Coats,0.0
2019-05-27,Accessories,45.122762172000265
2019-05-28,Sleep & Lounge,11.940000029280782
2019-05-28,Sweaters,17.661239184418914
2019-05-28,Pants,0.0
2019-05-28,Blazers & Jackets,0.0
2019-05-28,Jeans,19.95999999344349
2019-05-29,Shorts,0.0
2019-05-29,Leggings,11.240479915041918
2019-05-29,Intimates,0.0
2019-05-29,Outerwear & Coats,79.66000001877546
2019-05-30,Shorts,0.0
2019-05-30,Outerwear & Coats,0.0
2019-05-30,Accessories,0.0
2019-05-30,Underwear,0.0
2019-05-31,Fashion Hoodies & Sweatshirts,25.108999904245138
2019-05-31,Sweaters,24.699999997392297
2019-05-31,Socks,2.6116398819988973
2019-06-01,Plus,0.0
2019-06-01,Suits & Sport Coats,101.97600028663874
2019-06-02,Fashion Hoodies & Sweatshirts,0.0
2019-06-02,Sleep & Lounge,18.803729922183305
2019-06-02,Swim,38.849999848753214
2019-06-02,Intimates,20.56200002878904
2019-06-02,Blazers & Jackets,0.0
2019-06-02,Suits,20.82455969791353
2019-06-04,Socks & Hosiery,0.0
2019-06-04,Fashion Hoodies & Sweatshirts,0.0
2019-06-05,Pants,19.362900642650573
2019-06-05,Swim,0.0
2019-06-06,Outerwear & Coats,0.0
2019-06-07,Socks,0.0
2019-06-07,Jeans,33.15000005811453
2019-06-07,Sleep & Lounge,0.0
2019-06-07,Plus,0.0
2019-06-08,Swim,0.0
2019-06-08,Sleep & Lounge,0.0
2019-06-08,Fashion Hoodies & Sweatshirts,0.0
2019-06-09,Sweaters,0.0
2019-06-09,Fashion Hoodies & Sweatshirts,0.0
2019-06-10,Leggings,0.0
2019-06-10,Pants,72.8189999833703
2019-06-10,Fashion Hoodies & Sweatshirts,0.0
2019-06-11,Active,0.0
2019-06-12,Socks & Hosiery,0.0
2019-06-12,Shorts,20.13123976732254
2019-06-12,Swim,9.174999967217444
2019-06-12,Sweaters,0.0
2019-06-12,Plus,0.0
2019-06-12,Jeans,21.64349081848771
2019-06-13,Intimates,0.0
2019-06-13,Suits,53.68171067324744
2019-06-13,Active,0.0
2019-06-15,Tops & Tees,12.26590996180117
2019-06-15,Jeans,0.0
2019-06-16,Swim,0.0
2019-06-16,Accessories,0.0
2019-06-16,Underwear,0.0
2019-06-16,Shorts,0.0
2019-06-16,Jeans,0.0
2019-06-17,Leggings,6.890169868910611
2019-06-17,Tops & Tees,7.560000016819686
2019-06-17,Sweaters,0.0
2019-06-18,Sweaters,43.61000001989305
2019-06-18,Dresses,0.0
2019-06-18,Swim,0.0
2019-06-19,Intimates,0.0
2019-06-19,Sleep & Lounge,0.0
2019-06-19,Fashion Hoodies & Sweatshirts,16.055000028572977
2019-06-19,Socks & Hosiery,0.0
2019-06-19,Sweaters,41.736000087112195
2019-06-19,Tops & Tees,0.0
2019-06-20,Jeans,0.0
2019-06-20,Underwear,0.0
2019-06-20,Intimates,0.0
2019-06-21,Tops & Tees,15.104000091552734
2019-06-21,Accessories,5.514479884375333
2019-06-21,Shorts,13.599999994039536
2019-06-22,Jeans,0.0
2019-06-22,Tops & Tees,0.0
2019-06-22,Dresses,5.275889818219365
2019-06-22,Sweaters,0.0
2019-06-23,Sleep & Lounge,0.0
2019-06-23,Active,0.0
2019-06-23,Blazers & Jackets,0.0
2019-06-23,Shorts,19.964439149526353
2019-06-23,Accessories,0.0
2019-06-23,Sweaters,0.0
2019-06-23,Dresses,0.0
2019-06-24,Intimates,0.0
2019-06-25,Pants,0.0
2019-06-25,Tops & Tees,0.0
2019-06-25,Suits & Sport Coats,0.0
2019-06-26,Active,0.0
2019-06-26,Swim,0.0
2019-06-26,Plus,0.0
2019-06-26,Shorts,30.84000002592802
2019-06-26,Jeans,92.86200010031462
2019-06-26,Dresses,74.73999984562397
2019-06-26,Leggings,6.518999816350638
2019-06-26,Accessories,0.0
2019-06-26,Sleep & Lounge,0.0
2019-06-26,Fashion Hoodies & Sweatshirts,18.384030816008597
2019-06-27,Maternity,26.62815973704696
2019-06-27,Socks,0.0
2019-06-27,Sweaters,0.0
2019-06-28,Fashion Hoodies & Sweatshirts,0.0
2019-06-28,Maternity,0.0
2019-06-28,Tops & Tees,0.0
2019-06-29,Shorts,0.0
2019-06-29,Intimates,10.939439901349544
2019-06-29,Jeans,0.0
2019-06-30,Fashion Hoodies & Sweatshirts,0.0
2019-06-30,Socks,0.0
2019-06-30,Underwear,0.0
2019-06-30,Swim,0.0
2019-07-01,Jeans,0.0
2019-07-01,Socks,0.0
2019-07-01,Fashion Hoodies & Sweatshirts,0.0
2019-07-01,Underwear,0.0
2019-07-01,Dresses,0.0
2019-07-01,Active,0.0
2019-07-01,Sleep & Lounge,0.0
2019-07-01,Suits & Sport Coats,0.0
2019-07-02,Intimates,0.0
2019-07-03,Shorts,0.0
2019-07-03,Pants,0.0
2019-07-03,Jeans,36.08000001311302
2019-07-04,Sleep & Lounge,16.736280518465932
2019-07-04,Tops & Tees,0.0
2019-07-04,Leggings,2.984729896747023
2019-07-04,Intimates,5.2322999073684215
2019-07-04,Jeans,20.35491083884627
2019-07-05,Jumpsuits & Rompers,5.090310078135284
2019-07-05,Sweaters,0.0
2019-07-05,Underwear,13.424999988637865
2019-07-05,Active,18.937999937683344
2019-07-06,Socks & Hosiery,0.0
2019-07-06,Dresses,0.0
2019-07-06,Tops & Tees,0.0
2019-07-06,Swim,0.0
2019-07-06,Maternity,0.0
2019-07-06,Jumpsuits & Rompers,0.0
2019-07-06,Sleep & Lounge,0.0
2019-07-07,Jeans,16.158099943311502
2019-07-07,Socks & Hosiery,6.79832989023447
2019-07-07,Maternity,13.064539715177418
2019-07-08,Swim,0.0
2019-07-08,Jeans,0.0
2019-07-08,Active,0.0
2019-07-09,Underwear,0.0
2019-07-09,Swim,0.0
2019-07-09,Active,0.0
2019-07-09,Sweaters,0.0
2019-07-09,Fashion Hoodies & Sweatshirts,0.0
2019-07-10,Pants,0.0
2019-07-11,Sleep & Lounge,0.0
2019-07-11,Active,0.0
2019-07-11,Sweaters,0.0
2019-07-11,Tops & Tees,0.0
2019-07-11,Dresses,0.0
2019-07-11,Skirts,0.0
2019-07-11,Socks & Hosiery,0.0
2019-07-12,Outerwear & Coats,62.254048119430266
2019-07-12,Plus,0.0
2019-07-12,Swim,10.474999947473409
2019-07-12,Fashion Hoodies & Sweatshirts,0.0
2019-07-12,Sleep & Lounge,15.300000039860608
2019-07-12,Dresses,0.0
2019-07-12,Sweaters,0.0
2019-07-12,Intimates,6.563049933866411
2019-07-12,Socks & Hosiery,0.0
2019-07-12,Pants,27.81899994984269
2019-07-13,Jeans,68.53560157826692
2019-07-13,Dresses,0.0
2019-07-13,Fashion Hoodies & Sweatshirts,18.008100566664343
2019-07-14,Sleep & Lounge,0.0
2019-07-14,Fashion Hoodies & Sweatshirts,111.12569775512738
2019-07-15,Sleep & Lounge,0.0
2019-07-15,Pants,30.40449999645352
2019-07-15,Accessories,145.858000472188
2019-07-16,Jeans,71.6560004130006
2019-07-16,Pants & Capris,12.608950379661472
2019-07-16,Socks & Hosiery,12.3270000256598
2019-07-16,Swim,0.0
2019-07-16,Pants,0.0
2019-07-16,Plus,17.44000005722046
2019-07-16,Skirts,14.95000003487803
2019-07-16,Blazers & Jackets,0.0
2019-07-16,Shorts,0.0
2019-07-17,Active,0.0
2019-07-17,Jeans,0.0
2019-07-17,Outerwear & Coats,0.0
2019-07-18,Socks,0.0
2019-07-18,Blazers & Jackets,0.0
2019-07-18,Intimates,0.0
2019-07-19,Active,17.339999943505973
2019-07-19,Shorts,16.16510082982257
2019-07-19,Outerwear & Coats,51.92422872984826
2019-07-19,Accessories,57.321000138763345
2019-07-21,Socks & Hosiery,0.0
2019-07-21,Suits & Sport Coats,0.0
2019-07-21,Shorts,0.0
2019-07-21,Maternity,0.0
2019-07-21,Fashion Hoodies & Sweatshirts,0.0
2019-07-21,Dresses,0.0
2019-07-21,Intimates,6.495000002905726
2019-07-21,Jeans,0.0
2019-07-21,Underwear,0.0
2019-07-22,Socks,3.6299999803304672
2019-07-22,Accessories,0.0
2019-07-22,Fashion Hoodies & Sweatshirts,11.045579870719536
2019-07-22,Plus,0.0
2019-07-22,Maternity,38.99479885563701
2019-07-22,Jeans,38.80800013244152
2019-07-23,Intimates,0.0
2019-07-23,Fashion Hoodies & Sweatshirts,0.0
2019-07-24,Fashion Hoodies & Sweatshirts,18.50715961849332
2019-07-24,Shorts,0.0
2019-07-24,Suits,0.0
2019-07-24,Socks,3.9460498958218837
2019-07-25,Shorts,0.0
2019-07-25,Underwear,35.8889999659732
2019-07-25,Sleep & Lounge,54.70080100589693
2019-07-25,Maternity,0.0
2019-07-25,Outerwear & Coats,0.0
2019-07-25,Active,20.011590812142785
2019-07-26,Intimates,0.0
2019-07-26,Socks & Hosiery,0.0
2019-07-26,Sleep & Lounge,21.167999982833862
2019-07-26,Active,0.0
2019-07-26,Shorts,0.0
2019-07-26,Outerwear & Coats,0.0
2019-07-26,Tops & Tees,0.0
2019-07-27,Socks,5.092079885985777
2019-07-27,Intimates,0.0
2019-07-27,Sleep & Lounge,0.0
2019-07-28,Accessories,0.0
2019-07-28,Shorts,16.860800375413895
2019-07-28,Underwear,0.0
2019-07-28,Suits & Sport Coats,0.0
2019-07-29,Maternity,0.0
2019-07-29,Sweaters,0.0
2019-07-29,Sleep & Lounge,0.0
2019-07-30,Outerwear & Coats,67.5948030404605
2019-07-30,Plus,20.634000055491924
2019-07-30,Accessories,0.0
2019-07-30,Sweaters,0.0
2019-07-30,Blazers & Jackets,12.503040421924588
2019-07-31,Tops & Tees,0.0
2019-07-31,Accessories,16.220989903942204
2019-08-01,Underwear,0.0
2019-08-01,Swim,0.0
2019-08-01,Dresses,0.0
2019-08-01,Shorts,0.0
2019-08-01,Jeans,0.0
2019-08-02,Underwear,10.044000003486872
2019-08-02,Suits & Sport Coats,84.79244417756559
2019-08-02,Active,0.0
2019-08-03,Tops & Tees,0.0
2019-08-03,Jeans,53.59000005526468
2019-08-03,Intimates,21.456890933406207
2019-08-03,Swim,27.795999041959647
2019-08-03,Sweaters,15.222359902683047
2019-08-03,Socks,0.0
2019-08-04,Outerwear & Coats,0.0
2019-08-04,Maternity,0.0
2019-08-04,Shorts,0.0
2019-08-04,Swim,0.0
2019-08-04,Jeans,0.0
2019-08-04,Accessories,0.0
2019-08-05,Leggings,0.0
2019-08-05,Swim,0.0
2019-08-05,Active,0.0
2019-08-05,Pants & Capris,0.0
2019-08-05,Tops & Tees,0.0
2019-08-06,Jeans,48.83178932706548
2019-08-06,Tops & Tees,27.33600017428398
2019-08-06,Swim,23.373999904841185
2019-08-07,Socks & Hosiery,0.0
2019-08-07,Active,0.0
2019-08-07,Maternity,0.0
2019-08-07,Suits & Sport Coats,0.0
2019-08-07,Intimates,0.0
2019-08-07,Underwear,0.0
2019-08-07,Shorts,0.0
2019-08-08,Shorts,12.68903976961322
2019-08-08,Socks & Hosiery,0.0
2019-08-08,Intimates,25.29494080535456
2019-08-08,Sweaters,0.0
2019-08-09,Accessories,0.0
2019-08-09,Jeans,19.750610789808785
2019-08-09,Sleep & Lounge,0.0
2019-08-09,Underwear,13.27899998612702
2019-08-09,Suits & Sport Coats,15.642000074498355
2019-08-10,Sweaters,94.12199998204596
2019-08-10,Jeans,33.39115904213875
2019-08-10,Tops & Tees,0.0
2019-08-10,Intimates,6.070349829813091
2019-08-11,Jeans,0.0
2019-08-11,Maternity,13.674999959766865
2019-08-11,Fashion Hoodies & Sweatshirts,0.0
2019-08-11,Blazers & Jackets,47.22269887335152
2019-08-12,Swim,0.0
2019-08-12,Jeans,0.0
2019-08-12,Plus,0.0
2019-08-12,Intimates,0.0
2019-08-13,Pants,0.0
2019-08-13,Outerwear & Coats,0.0
2019-08-14,Sleep & Lounge,0.0
2019-08-14,Swim,0.0
2019-08-14,Tops & Tees,13.688000045716764
2019-08-14,Outerwear & Coats,177.1519993916154
2019-08-14,Socks,44.981248632166555
2019-08-14,Sweaters,31.768199231962853
2019-08-15,Pants,0.0
2019-08-15,Accessories,0.0
2019-08-15,Dresses,5.737100183451176
2019-08-15,Jeans,20.115000028163195
2019-08-15,Shorts,9.655169870981872
2019-08-15,Plus,0.0
2019-08-15,Intimates,11.946690108062175
2019-08-15,Fashion Hoodies & Sweatshirts,0.0
2019-08-16,Active,10.865959833339751
2019-08-16,Underwear,0.0
2019-08-17,Dresses,0.0
2019-08-17,Swim,0.0
2019-08-17,Intimates,0.0
2019-08-18,Active,0.0
2019-08-18,Jeans,17.56498085406095
2019-08-19,Swim,0.0
2019-08-19,Tops & Tees,0.0
2019-08-19,Socks,0.0
2019-08-19,Sweaters,0.0
2019-08-19,Socks & Hosiery,9.57000003196299
2019-08-20,Tops & Tees,0.0
2019-08-20,Sleep & Lounge,54.91300021484494
2019-08-20,Socks & Hosiery,0.0
2019-08-21,Sleep & Lounge,23.562000061385334
2019-08-21,Jeans,0.0
2019-08-21,Fashion Hoodies & Sweatshirts,0.0
2019-08-21,Dresses,107.6767970605612
2019-08-21,Socks,0.0
2019-08-21,Shorts,26.85849992162548
2019-08-22,Active,0.0
2019-08-22,Sleep & Lounge,0.0
2019-08-22,Tops & Tees,0.0
2019-08-22,Maternity,0.0
2019-08-22,Swim,0.0
2019-08-22,Underwear,0.0
2019-08-22,Sweaters,0.0
2019-08-23,Sweaters,0.0
2019-08-23,Swim,0.0
2019-08-23,Accessories,0.0
2019-08-24,Maternity,0.0
2019-08-24,Underwear,0.0
2019-08-24,Fashion Hoodies & Sweatshirts,0.0
2019-08-24,Shorts,27.08082052560926
2019-08-24,Sleep & Lounge,42.4596482669305
2019-08-24,Sweaters,0.0
2019-08-24,Socks,0.0
2019-08-24,Accessories,0.0
2019-08-25,Jeans,0.0
2019-08-25,Fashion Hoodies & Sweatshirts,0.0
2019-08-25,Shorts,7.4699999985750765
2019-08-25,Tops & Tees,8.955519931865409
2019-08-26,Sweaters,18.33711029788047
2019-08-26,Jeans,75.68000023067
2019-08-26,Intimates,0.0
2019-08-26,Plus,0.0
2019-08-26,Blazers & Jackets,0.0
2019-08-26,Swim,22.56855972075701
2019-08-27,Underwear,0.0
2019-08-27,Sleep & Lounge,34.63300007209182
2019-08-27,Dresses,0.0
2019-08-27,Suits & Sport Coats,0.0
2019-08-28,Intimates,0.0
2019-08-28,Sweaters,70.96479051878214
2019-08-28,Swim,0.0
2019-08-29,Intimates,0.0
2019-08-29,Accessories,0.0
2019-08-29,Swim,11.124099756808583
2019-08-29,Blazers & Jackets,0.0
2019-08-29,Plus,18.96458088991612
2019-08-29,Active,0.0
2019-08-30,Swim,0.0
2019-08-30,Sweaters,0.0
2019-08-30,Maternity,96.65999983996154
2019-08-30,Intimates,0.0
2019-08-30,Fashion Hoodies & Sweatshirts,0.0
2019-08-31,Shorts,17.89800003170967
2019-08-31,Intimates,0.0
2019-08-31,Active,0.0
2019-09-01,Tops & Tees,0.0
2019-09-01,Shorts,14.34239961052537
2019-09-01,Accessories,0.0
2019-09-01,Intimates,32.414689470347426
2019-09-02,Suits & Sport Coats,0.0
2019-09-02,Swim,0.0
2019-09-02,Outerwear & Coats,0.0
2019-09-02,Accessories,0.0
2019-09-02,Underwear,0.0
2019-09-02,Jeans,0.0
2019-09-02,Pants,0.0
2019-09-03,Suits & Sport Coats,0.0
2019-09-03,Sleep & Lounge,0.0
2019-09-03,Underwear,0.0
2019-09-03,Accessories,0.0
2019-09-03,Active,0.0
2019-09-03,Jeans,0.0
2019-09-03,Maternity,17.516000388503073
2019-09-03,Outerwear & Coats,22.794300968644023
2019-09-04,Sweaters,0.0
2019-09-04,Blazers & Jackets,100.2692729598391
2019-09-04,Maternity,0.0
2019-09-04,Jeans,46.94200002774596
2019-09-04,Accessories,0.0
2019-09-04,Intimates,6.2171198869767785
2019-09-05,Fashion Hoodies & Sweatshirts,0.0
2019-09-05,Sleep & Lounge,0.0
2019-09-05,Leggings,0.0
2019-09-05,Maternity,0.0
2019-09-05,Skirts,0.0
2019-09-05,Outerwear & Coats,0.0
2019-09-05,Jumpsuits & Rompers,0.0
2019-09-05,Intimates,0.0
2019-09-06,Underwear,0.0
2019-09-06,Sleep & Lounge,38.1536410639292
2019-09-06,Maternity,0.0
2019-09-06,Active,0.0
2019-09-06,Socks,9.298569897979796
2019-09-06,Jeans,18.309190809925497
2019-09-06,Outerwear & Coats,0.0
2019-09-07,Intimates,53.335119226382226
2019-09-07,Tops & Tees,21.07200006209314
2019-09-07,Dresses,41.82200004905462
2019-09-07,Suits,0.0
2019-09-07,Accessories,0.0
2019-09-07,Swim,0.0
2019-09-07,Suits & Sport Coats,0.0
2019-09-07,Fashion Hoodies & Sweatshirts,0.0
2019-09-07,Maternity,20.26503969569415
2019-09-07,Sleep & Lounge,10.037939689132324
2019-09-07,Skirts,0.0
2019-09-08,Jeans,22.656000047922134
2019-09-08,Sleep & Lounge,29.115839060224445
2019-09-10,Shorts,0.0
2019-09-10,Tops & Tees,0.0
2019-09-10,Sweaters,28.180800661277768
2019-09-10,Outerwear & Coats,0.0
2019-09-10,Underwear,0.0
2019-09-10,Fashion Hoodies & Sweatshirts,0.0
2019-09-10,Maternity,13.691699558492004
2019-09-10,Socks,0.0
2019-09-10,Sleep & Lounge,0.0
2019-09-11,Sweaters,0.0
2019-09-11,Sleep & Lounge,24.834480974782707
2019-09-11,Pants,0.0
2019-09-11,Active,0.0
2019-09-11,Intimates,0.0
2019-09-12,Swim,0.0
2019-09-12,Tops & Tees,0.0
2019-09-12,Shorts,21.84000000357628
2019-09-12,Pants & Capris,0.0
2019-09-12,Active,0.0
2019-09-12,Blazers & Jackets,0.0
2019-09-12,Sleep & Lounge,0.0
2019-09-13,Accessories,0.0
2019-09-13,Sweaters,0.0
2019-09-13,Leggings,12.895699836782367
2019-09-14,Swim,0.0
2019-09-14,Fashion Hoodies & Sweatshirts,18.066440525774787
2019-09-14,Blazers & Jackets,0.0
2019-09-14,Intimates,0.0
2019-09-14,Socks,0.0
2019-09-15,Outerwear & Coats,0.0
2019-09-16,Fashion Hoodies & Sweatshirts,43.21799996495247
2019-09-16,Pants,0.0
2019-09-16,Underwear,18.35999996960163
2019-09-17,Shorts,0.0
2019-09-18,Active,0.0
2019-09-18,Shorts,35.250000050291426
2019-09-18,Outerwear & Coats,0.0
2019-09-18,Fashion Hoodies & Sweatshirts,0.0
2019-09-18,Socks,0.0
2019-09-18,Tops & Tees,0.0
2019-09-19,Tops & Tees,0.0
2019-09-19,Sweaters,0.0
2019-09-19,Dresses,0.0
2019-09-19,Active,0.0
2019-09-19,Swim,0.0
2019-09-19,Leggings,0.0
2019-09-19,Blazers & Jackets,0.0
2019-09-19,Intimates,0.0
2019-09-19,Socks & Hosiery,0.0
