city,total_margin,orders_count,lat,lon
Shijiazhuang,6633.541929833915,498,30.090962623493976,113.92251282329318
Quanzhou,6633.330059159235,428,30.066108484953272,114.75671497219626
Dalian,6395.383086216351,491,30.48957734527495,115.88825084236254
NanNing,6232.816803387974,408,32.94342719796568,112.90912223259804
Jieyang,6156.557627597876,382,30.203116310418846,117.47089535209425
Yokohama City,6143.207132054886,351,35.45596597888889,139.5902268954416
Yongin City,6049.460338772148,428,37.279369902827106,127.12815753808412
Zhongshan,5952.6750915358825,369,33.23104981417344,117.98708191707317
Ningbo,5940.976394966641,394,28.81829892401015,111.33919151548223
Nanchang,5682.21176333133,380,32.25136988513158,114.78162077236843
Changsha,5470.995181547026,403,29.21517917967742,112.52082486575684
Baotou,5061.265776778293,329,34.86220803300912,114.71745546018236
Hohhot,4979.642456186184,332,29.284516624698792,115.82721599608433
Jilin,4912.6049408119425,319,27.4678379976489,113.40755901065832
Tangshan,4764.737792681787,272,29.456410530735294,111.92657908529411
Jinhua,4714.122747982563,287,34.4335124041115,117.448620187108
Maoming,4651.296149709893,275,25.736764650872725,113.12282750836363
Yueyang,4375.077935104076,283,29.51813382533569,117.5133839583039
Jiangmen,4368.715332015856,278,33.41238901640288,114.16044292805756
Bucheon City,4293.8572729975285,290,37.497164425689654,126.78512179724137
Hwaseong City,4236.886157193354,247,37.181424366194335,126.93608387813767
Linyi,4217.958080496467,302,31.43218662927152,114.03298538145695
Fuyang,4155.026381345114,255,36.04597419831373,109.76309209882353
Xianyang,4154.8389618753345,263,31.766528471406843,116.60698014410646
Kunming,4140.287841758087,286,31.225612455664336,115.01209124685315
Yinchuan,4080.925173189145,220,27.074634981,114.91765142318181
Wuxi,4020.801742386166,270,34.36226079514815,112.00989460392593
Namyangju City,3874.3538176392076,226,37.66649300123894,127.22597605752212
Langfang,3815.995008868478,220,31.424317729545457,109.43651910454545
Hengyang,3672.885483083337,236,30.436183168516948,116.33972777457628
Ansan City,3509.0301635400674,210,37.31327112614286,126.8310625247619
Haikou,3470.2242611698493,241,29.105797505975104,115.18174187510374
Seongnam City,3456.7544852428337,213,37.391401408356806,127.12674610281691
Jiaxing,3423.2473141349597,213,31.500494061830985,114.0972832028169
Yichun,3406.6665480003926,193,33.98624699336788,119.71112165233161
Suwon City,3284.519864743689,218,37.276691798990825,127.01494521651377
Ordos,3279.752900797696,172,35.13564681726744,116.73651517965116
Anyang City,3251.7809539014297,200,37.40043493805,126.93971373250001
Yulin,3186.485624384994,213,32.4086757685446,113.43856020309859
Weifang,3165.4413236826317,223,34.025583966053816,107.09424928161434
Shaoxing,3156.060264539221,211,35.29447110739336,111.36007526966826
Liuzhou,2970.8090062657793,180,33.12790108222222,109.02467592833334
Qiqihar,2910.482710229761,180,40.57156366144444,111.932676347
Osaka City,2907.4454341717883,148,34.67576535871622,135.50079875
Chaozhou,2885.5806128428194,187,33.2674557073262,111.319638157754
Gwangju,2880.4423590276338,199,35.1667312640201,126.86158207286432
Xinxiang,2730.9034995317743,159,30.02278506389937,115.43191454213836
Goyang City,2725.699137347466,164,37.65731744804878,126.79306902195123
Zhanjiang,2707.501846434273,152,32.26336014644737,114.50117298026316
Weihai,2703.9990736808722,149,34.479791807248326,116.77411391006711
Zhangjiakou,2603.0196993595637,194,33.403997628195874,115.33257900412372
Shaoyang,2602.585537171187,155,28.069420824451612,118.67211189741936
Kawasaki City,2588.0805226490343,149,35.571943203959734,139.62771695838927
Xuzhou,2536.380630659482,170,31.65446786117647,118.83750840235294
Huaihua,2523.521060018505,133,38.572024149699246,115.49621895488723
Gwangmyeong City,2521.8403852205884,131,37.45111720152672,126.86654092213739
Changzhou,2477.5999307588118,208,26.426303257115386,110.7904876514423
Xining,2456.64583104876,154,24.98484689337662,110.04690735454545
Ganzhou,2451.6282677396207,152,28.556317268289472,109.33611464013158
Daejeon,2403.3051638261436,162,36.32817725067901,127.38321353395061
Xiaogan,2397.456704625904,150,31.049735119466664,113.32090074266667
Ulsan Metropolitan City,2362.837943063098,164,35.520099914207314,129.32869632804878
Loudi,2301.9939724062688,141,37.15406813695036,116.09092604113476
Luoyang,2237.108429861638,168,32.718569836190476,112.22137805238096
Huainan,2199.1356718647835,125,34.15632946536,115.0281804024
Zunyi,2177.164412839909,130,32.36247900261538,118.21497164076924
Wuhu,2150.145998344952,170,26.707138226764705,114.58059446588236
Bijie,2148.702987929478,151,32.24798997662252,114.21038989668875
Datong,2144.701378890493,161,29.124597512360246,113.2761467341615
Yiyang,2141.468434954364,130,30.627583084076925,118.82872766076923
Shangrao,2137.193642030889,147,26.8824357085034,115.47900727414967
Liaoyang,2118.2450086839035,115,32.38451781156522,116.51546730173912
Uijeongbuxi,2088.3646410371834,122,37.742544576311474,127.06049225819672
Shiyan,2070.848324584368,118,30.903038552881355,116.10321769999999
Cheonan City,2065.723496935912,129,36.821385908527134,127.16914566511628
Kaifeng,2056.6161082099056,137,34.29885436854015,115.52248570364964
Taian,2040.9280380399887,153,28.243438745620914,114.75670891437908
Suqian,2025.5141603780517,97,34.52986780525773,115.68275414123713
Guilin,2018.8037200764456,148,28.62626182027027,111.38365298378378
Anyang,1986.4525098772967,157,37.25050322089172,100.5205258256051
Dazhou,1966.387508654358,120,36.91066208141667,111.0295221075
Tacheng area,1960.6366880472156,103,35.266916824271846,120.08156993592232
Dandong,1957.0557526568753,135,29.910896366666666,115.05122169777778
Zhuzhou,1917.6429425831236,125,31.13641414984,118.3793323392
Yingkou,1916.0073301112361,92,31.774149291304347,110.30441905217391
Qinhuangdao,1912.277741941641,139,38.84875809575539,120.96168734028775
City of Yantai,1909.452901726989,153,35.14056599705882,118.93985918039216
Zaozhuang,1889.2427161091175,123,29.416904692926828,109.61340073658536
Shanwei,1871.525671383189,112,26.881636512410715,116.19245284017858
Mianyang,1819.9068078730184,84,29.24725512,114.18746698333334
Nantong,1810.6773476023993,135,31.41191719488889,115.95375392370372
Jiaozuo,1753.8239726424054,106,31.022603266320754,116.30747489811321
Hengshui,1751.007000889092,112,37.14475832464286,115.00127752499999
Heze,1735.4104937773502,96,36.94750836770833,115.39298749270834
Putian,1719.1429189347296,137,31.516505265912407,111.02724964160583
Gimhae City,1688.1661376596614,126,35.24413369333333,128.82527921587302
Suihua,1637.1813964538903,97,35.30197815185567,116.84487852164949
Paju City,1637.1101877802605,133,37.82237784924812,126.78839760977444
Barin Guo Yu Mongolu Autonomous Prefecture,1623.9355613074129,119,29.40515807,113.0835187
Zhoukou,1602.9186789150601,85,35.20928138670588,117.10049000705882
Weinan,1592.4455163587324,67,31.005475725820897,110.58134243432836
Tianshui,1569.3929005392345,96,30.949614780104167,104.21176707083333
Zhuhai,1549.639690962521,99,34.28062384636364,118.93474375252525
Yichang,1539.816281863405,58,31.562059850689657,116.96247133793104
Honghe Hani Dai Autonomous Prefecture,1524.5142397263478,85,26.169544282823527,112.54771149294119
Four-stage,1500.719507965298,108,33.32016748,110.22898487407409
Leshan,1497.0791286105461,80,31.575671785875,113.70260468500001
null,1496.0739416803135,92,36.50190403989131,124.85906673478262
Nanyang,1496.0022554803638,104,34.99964341721154,119.64804543557693
Zhenjiang,1461.168769442144,138,39.59739962434783,121.76969436521738
Huaibei,1449.1772573895157,113,39.35207193955752,117.16551721946902
Shaoguan,1446.3184431817426,50,41.1731875,80.29739361
Meishan,1441.3055636917127,87,34.644233990459774,116.41080220344827
Tonghua,1394.55177380283,89,30.110817126516853,120.24715744719101
Pingxiang,1390.5880196533035,87,28.59937522965517,115.97423811264369
Xuchang,1389.0709998340014,113,34.4479780080531,114.22515858672567
Tieling,1381.217583493574,90,34.51927336033334,110.36211101111112
Jiujiang,1376.7562485968722,84,31.207181985119046,119.87639144880953
Yanbian Korean Autonomous Prefecture,1371.8900608472147,99,34.49060652171717,113.54259942424243
Daqing,1369.281075697308,127,30.677495613622046,110.59701832283464
Pyeongtaek City,1362.2938767777273,91,37.019546708901096,127.04093299340659
Xuancheng,1359.2390160538912,77,36.061534473636364,116.90505068181818
Saitama City,1349.4486680129162,73,35.887496347260274,139.6509694109589
Qujing,1343.4411734520893,86,31.145235955116277,119.0618479883721
Hami,1326.9583830289168,83,39.73220928,116.3928183
Siheung City,1315.6733207444188,108,37.36981832574074,126.7428605888889
Yongzhou,1302.5167369703433,90,25.658105656555552,111.74263083888889
Yangquan,1282.444993509454,66,33.986350730000005,119.91117366666666
Xiangtan,1239.0288098739313,90,26.19917994222222,111.60816136666666
Nanping,1235.6111328515897,81,25.51889347382716,118.41202887407408
Changzhi,1228.4163053574275,82,38.1910741054878,121.03860339146341
Anqing,1226.100055788694,73,44.792262510821914,121.51966591506849
Jining,1224.790931648714,72,36.63279969805555,114.28933457222222
Jiamus,1190.8919262888749,87,28.951648646551725,115.95980862068967
Cheongju City,1186.5275708276781,92,36.63210469206522,127.47124367826088
Jinzhou,1181.3945035876095,88,32.34646047340909,120.50566207386363
Neijiang,1179.46745042282,65,33.299105959230765,116.89130925384616
Salt,1173.9975472291771,64,38.217042012499995,110.28344626875
Chifeng,1170.2790563232873,83,36.51305230433735,116.06126082891566
Chat,1128.2444673196924,100,25.7991262556,113.21272777299998
Huzhou,1125.004824976126,81,30.8224634045679,114.35758180864198
Haixi Mongolian Tibetan Autonomous Prefecture,1115.4782817411601,66,39.62042414,121.9575993
Gwangju City,1103.134739160711,70,37.380749290000004,127.28069362142855
Geoje city,1102.2110405016974,71,34.88415389211268,128.6344412309859
Baoji,1102.0554031111378,102,31.789472782745097,118.56660324019607
Gimpo City,1098.5498758139643,60,37.658291115666664,126.65554419833333
Pohang City,1087.889643877203,59,36.0697199979661,129.37990219661017
Lianyungang,1081.799747962975,79,34.14947990164557,122.45055703164556
Hebi,1080.1716887836865,94,29.60918845755319,118.48249748510639
Liaoyuan,1078.2510820417706,75,22.77484537,114.3032315
Asan City,1076.5111210765974,71,36.81546076816901,127.02666691267606
Jeonju City,1059.3673113970458,56,35.82012006642857,127.12249383392857
Pingdingshan,1054.0412073716975,75,22.8909423592,113.522788812
White,1053.367895382071,79,34.725300337848104,118.04392814936709
Xiangxi Tujia Miao Autonomous Prefecture,1051.8595106633927,79,29.943322326202534,114.12168255696203
Gunpo City,1039.3940293661863,74,37.34774269527027,126.93846508513512
Shangluo,1024.617413969263,46,31.33224126,120.5701179
Zhumadian,1024.339616970474,76,32.63976290328947,115.89393678289476
Copper City,1015.3680667089801,64,37.604292841093745,127.1349024796875
Koshigaya City,1007.8781301944913,34,35.90241373970588,139.80437290588236
Zhaoqing,999.7030124259077,76,33.64988898,109.57650430526316
Zhaotong,999.5322835335467,77,36.029051124545454,118.18664025454545
Meizhou,996.9696930322824,46,46.0358064,125.9526192
Luliang,988.5231497524111,43,39.93231336069767,117.18872218372093
Changde,981.2344272160162,88,27.734283883977273,118.19088837613636
Fukuoka City,959.3502963450368,72,33.5764015525,130.40268895138888
Suining,947.6142726344744,68,39.918120895,101.44856214308822
Mokpo City,946.97726445875,54,34.8033671225926,126.41240596481482
Jingzhou,944.3825391518553,41,29.139836209999995,120.9870544
Yili Kazakh Autonomous Prefecture,941.8037634642034,67,26.16635858716418,114.10007491343285
Nagoya city,938.1443209161444,46,35.10903061521739,136.94198036304348
Hegang,926.260861061105,38,34.29047366,117.9978882
Mudanjiang,925.6359903553619,52,25.63823680096154,108.65068680769232
Matsubara-shi,915.1850702168676,74,31.876470259594598,116.59000189729728
Chaoyang,914.9396904004936,87,39.6968886508046,116.54051859310346
Tongren,914.8378326681297,48,28.83180052,112.3986777
Fujisawa City,914.3517890581625,63,35.37369906888889,139.452340715873
Yangjiang,896.6503662738669,66,34.69805103015152,114.60549793333333
Fangchenggang,895.0332638490502,34,26.98685163,111.2363553
Huanggang,894.911584406832,63,34.79378194380952,117.9639261952381
Hulunbeir,894.0438414034594,47,36.18547954,113.0332553
Anseong City,889.5193724212039,53,37.04856606358491,127.27885658867925
Kobe City,884.2336860741939,64,34.69721743578125,135.2096114484375
Huangshi,881.1131414902367,65,25.639013460923078,113.06987881076923
Sagamihara City,880.5905761368592,79,35.56570142873417,139.35779025443037
Benxi,855.9499585198726,53,34.77088625,113.64427010000001
Wonju City,855.3612300067515,53,37.367640769245284,127.91788041132075
Dongying,854.3019885247381,30,34.59294362,105.8940128
Kashgar area,851.2416980421011,84,31.226309208214285,114.63474540833333
Ichigawa City,843.5581025730272,49,35.708604138571424,139.93722554081634
Anshun,829.7152038816058,60,31.858914302666665,115.423479
Jingdezhen,805.9162191699976,55,31.850801869999998,113.66261502
Anshan,794.0900930478322,58,33.733924125,121.7998919
Dali Bai Autonomous Prefecture,764.5441588672711,44,36.1409925,114.9861305
Rizhao,763.2529067739721,66,36.885459243030304,108.05854563030303
Maanshan,760.1287386945806,68,30.21565436,111.7870136
Transport,751.4482602404241,40,43.88109631,125.3893404
Linxia Hui Autonomous Prefecture,748.321090114591,46,39.79897931,116.360365
Huaian,741.8802209606498,55,39.96422348781818,120.37734869818182
Kannada,741.3109108704355,60,38.97081864,121.4925758
Luohe,739.0680753289104,46,28.077299874999998,108.75773314999999
Kawaguchi city,735.7127392817608,36,35.82037138333333,139.72499860833332
Hokkai,734.5081630459298,37,31.3739236,120.5163906
Yangzhou,734.2157979979869,38,35.65079410473684,117.27287838947369
Hiroshima city,733.3105440544241,45,34.45903701755556,132.4751323488889
Bai Mountain,718.1496676836954,33,19.96157338,110.3130075
Heyuan,708.6156866563438,40,28.722283670000003,115.80090950000002
Amagasaki City,701.9430535664845,37,34.74632389189189,135.40266588378378
Jiayuguan,685.8303702998071,32,26.52307156,106.6566416
Aksu area,680.3099006327175,57,38.265784418421056,116.27889602105263
Enshi Tujia Miao Autonomous Prefecture,672.5161827888553,37,30.534756329999997,117.0576184
Higashimurayama City,671.2777703590355,26,35.75328117730769,139.4720080923077
Yamato City,665.5742358812689,53,35.49261353773585,139.4564578509434
Deyang,665.1415201626974,57,32.92321077666667,118.69437609999999
Pingliang,648.3552364350251,54,31.313738799999996,118.37346259999998
Matsudo City,645.3948463753071,47,35.793926302553196,139.92942570638297
Funabashi City,642.5612341491607,54,35.70490130407408,139.99778533333333
Zhangjiajie,640.3483495489459,35,28.96972363,116.7790939
Lijiang,630.9930182316047,42,40.03713427,116.45085940000001
Machida City,627.5186632051578,37,35.580062637297296,139.42410134864866
Longyan,625.3657633401094,44,31.40835815977272,119.45557002954546
Soka,603.0121722849938,26,35.82579864923077,139.80182640769232
Yuxi,600.895829860048,41,37.47951712,122.1253971
Bayannre,600.7063761990788,38,39.91598529,116.25408560000001
Chizhou,596.0111704155216,32,39.98008481,116.3837721
Bengbu,595.0558751275713,43,32.26369194604651,118.03238571395347
Sapporo,594.1106098628611,49,43.01532127979592,141.38295378571428
Wuzhong,590.7914071789263,52,41.11888426,121.2165415
Shangqiu,587.2560881158693,27,23.34298613,116.64747
Baiyin,585.4507081994129,37,33.55358232,117.55545290000002
Xinyang,581.581666220315,32,34.84565761,110.4527302
Zibo,578.7060990228432,24,39.7393651,113.1459603
West Tokyo,571.2405872046652,24,35.733715226250006,139.53803256249998
Seven rivers,565.994653829095,39,27.554749109999996,120.5279045
Gumi City,560.0670304384962,44,36.15469406727273,128.37388373636364
Shizuishan,558.5071783218837,45,39.948813593333334,119.76245679999998
Jeju City,557.5025773301701,24,33.46061067833333,126.545046425
Gyeongsan City,553.7854242007778,39,35.869451223333336,128.8006668128205
Wenshan Zhuang Miao Autonomous Prefecture,546.1515778763221,29,30.18227064,121.2359246
Wada area,545.714280185669,40,24.92123945,118.4730377
Chiba,538.5773381088943,41,35.62912933195122,140.10512898536587
Southeast Miao Dai Autonomous Prefecture,536.9806525812519,56,34.28077749,108.081421
Mitaka City,516.6557300866681,45,35.68609669377778,139.57018754
Zhangye,513.0325154678745,42,29.70080185,120.2666372
Chuncheon City,508.04890164184263,36,37.882108207777776,127.80357197777776
Yangju City,506.69474366781566,42,37.790107897619045,126.9757104547619
Ziyang,501.5362085490283,33,39.96101654,116.3839765
Suizhou,494.2333207307928,38,33.59758837,119.01107600000002
Uiwang City,492.4494489573084,34,37.363757340588236,126.98535749117646
Qingyang,483.22696755319,34,23.02932114,113.3069322
Lamabagar,479.9744830025278,53,38.9153352,116.9111917
Sanmenxia,473.46751456881356,31,36.80416563,114.5802596
Fushun,471.93104422437665,31,34.78856429,114.357913
Yan'an,470.7788112775614,44,39.78822014,110.00924299999998
Yangsan City,459.7172881009203,28,35.32136808642857,129.04378805000002
Xiaoping City,453.66805941694713,21,35.73016629142857,139.4623199857143
Huludao,448.4498337037428,48,39.99366499,116.5770711
Quzhou,445.24880367745845,33,22.76423982,112.97226
所,440.0181172982358,26,35.796081230384615,139.48161761923078
Eight Wangzi City,438.2502480985994,36,35.647469710833334,139.3400983472222
Zhongwei,435.04527119788264,30,36.1646353,115.52738484
Kagoshima City,429.02513911468606,29,31.5688875137931,130.54156540689655
Seogwipo City,426.6978378580111,36,33.30270976194444,126.56316922222221
Kiryu-shi,420.26264553674605,27,36.40114756925926,139.34474815185186
Tachikawa City,418.45727658371703,31,35.710736931935486,139.41648912903224
City of the city,411.97566328906214,19,35.52354881157894,140.07696634736843
Nanchong,406.8829053016701,32,31.30250205,121.4798944
Fuxin,404.74797205543155,28,34.72043949,113.7712135
Binzhou,400.16709845221357,17,35.28393637,113.9100229
Ya'an,396.7257966939377,20,37.82544677,77.45764544
Turpan,396.4677073521563,38,39.01687787,117.5918549
Chofu City,395.30890847277175,23,35.655768251739126,139.5579691
Andong City,390.3576089421467,18,36.59359144,128.5852232
Qinzhou,389.11712173747037,29,25.3814776,119.0273597
Uji City,387.2168847676425,28,34.895195376785715,135.801481525
Hanzhong,382.1497573755657,28,22.8537746,113.1395699
Higashi-Osaka City,373.7003993391782,15,34.69670389,135.6262227
Jinzhong,366.8105043871784,20,39.93997356,116.31313559999998
Yibin,361.8846593881,29,39.54926110000001,109.7721518
Gwangyang City,361.8676173567712,22,34.93900182,127.6649872409091
Ankang,359.2442056227154,22,36.13253581,103.7025851
Southwestern Buyi Miao Autonomous Prefecture,343.21871673653334,18,31.84606486,117.2404975
Jingmen,340.44196065716756,33,38.80473512,121.2670225
Guigang,331.58865570299525,25,27.97254785,120.7234959
Aomori City,330.52987043681054,11,40.82035589363636,140.66142713636364
Musashino,323.09523058137506,15,35.70538182266667,139.55852165999997
Fuchu City,319.7367706658484,27,35.66660184074074,139.49945827037038
Shop,316.91238396994623,13,35.49277079615385,139.41195161538462
Takasaki City,316.7728360189945,12,36.34219155,139.0061515
Xin Yu,313.5550621411533,23,34.79498331,116.0721239
Ezhou,310.8652579128975,24,22.784408370000005,108.36719669999998
Rice Castle,304.18799627092346,16,35.64282429625,139.4917750125
Jixi,302.714013450918,22,37.35401283,120.39349740000002
Osan City,296.100566430964,31,37.178806424516125,127.04346137096773
And light market,295.3756172244943,20,35.790687972,139.62392508
Jinju City,281.34630538570923,27,35.16503104222222,128.14334264444446
Kojima City,279.3625263688537,23,35.69792052478261,139.50821489565217
Neiza City,273.62158648868376,19,35.798388433157896,139.55507575263155
Himeji City,268.31844765282165,9,34.779911,134.65347327777778
Wangsu-gun,266.25719889002795,25,35.8905241132,127.08686698399998
Qingyuan,262.4131173027409,26,40.05450627,113.13820489999999
Shuangyashan,260.73958524929037,20,24.46751391,118.1003188
Kadoma City,259.30141879818444,8,34.71885851,135.5982497
Jincheng,257.6168968132612,22,37.99515242,114.4727798
呉 市,255.3143265301325,4,34.2581853575,132.613128825
Suncheon City,254.29147890376888,14,34.983745848571424,127.51232218571428
Cheongwon-gun,253.00316099134224,14,36.63445528928571,127.35920566428571
Iksan City,244.9505017260491,12,35.97332141,127.08426530000001
Yachiyo City,244.5253217067416,17,35.73118578647059,140.11440095294117
Seosan City,242.21150513617243,17,37.00010583647059,126.37995297058823
National city,233.99471486217257,28,35.685162105,139.4428806
Morning abortion,233.4964082677209,11,35.80170223818182,139.59385013636364
Sayama City,221.469571668432,12,35.865057228333335,139.41006001666668
Miyakojima City,219.11124789806868,15,24.78546089,125.2950084
Kawagoe City,216.97502803347078,15,35.893262748,139.46372957333332
High-sand city,211.96308289567247,7,34.75325785,134.7825422
Sakai-shi,207.83082077092223,13,35.86471024,139.96539371538464
Narashino City,205.18007342718587,25,35.6843714572,140.0246486
Baoshan,203.32435503678767,18,34.76817242,113.7335354
Urasoe,201.99316037472306,7,26.261605730000003,127.7082736
Yunfu,198.78721482500288,13,30.61896482,114.114204
Fern city,194.5332265197191,15,35.82216591866667,139.69103689333332
Shirai City,191.66040553563576,5,35.7874924,140.0414502
Kurume City,191.52287703958547,11,33.29647674363636,130.5242415818182
Naha City,182.30366249989552,14,26.21842676714286,127.71469002857144
Izumi-shi,180.54615814943207,9,34.47919484,135.4344136
Chigasaki City,180.33780556989458,7,35.33817154142857,139.41036164285714
Sakai City,178.48103976227173,12,34.545087378333335,135.48646911666665
Kumamoto City,178.37735755071117,10,32.791453927999996,130.72892581000002
Togo-cho,177.6431187694094,8,35.0962791675,137.048777625
Midori City,177.54380050165165,7,36.39590975428571,139.29687270000002
Kariya City,176.34529069116252,5,34.96226727,137.0049315
Joy,175.21448585737554,13,34.851126425384614,135.79155512307693
Sacheon City,174.92600036412477,1,35.09223946,128.1185394
Kiyose City,170.10795814155534,4,35.78507413,139.5193627
Miyoshi city,169.88961897496395,6,35.08598137,137.0741697
Eco-shi,167.49412284530393,7,35.34124521,137.1766262
Hino city,167.40020561468876,10,35.663816143000005,139.39356014
Ube,161.38327598779918,4,33.939610595,131.25365705
Iron,160.63394806795742,12,38.31895639,127.1543177
Akashi-shi,158.6274201591358,10,34.701536825999995,134.89958727
Fuli City,158.55518998343913,6,35.73759538,140.3216493
Gangneung City,156.7063032648775,16,37.676588387500004,128.9478754
Dezhou,155.91056056853085,23,30.125369690000003,104.6138166
Fushan City,154.00158328145974,7,34.459946627142855,133.41557067142858
Tongliao,153.8328405159279,25,38.05510645,114.5111891
Hadano City,152.2120942045159,15,35.374603799333336,139.22294404000002
High-rise market,151.4335762236966,14,34.861132005,135.62139184285715
Ome-shi,151.3939998967021,12,35.78371527416667,139.28753456666666
Tokai-shi,147.87212757172438,16,35.031431459375,136.89941125
Yotsukaido City,147.52440369769485,6,35.68399285,140.1569081
Mirage,145.1737921621323,9,34.80411663888889,135.65288015555555
Oita City,136.21557895712164,7,33.24550063,131.5573381
Yeoju,135.82733789783316,8,37.26596919625,127.634505
Shizuoka City,135.67024120777174,6,34.983545675,138.41109191666666
Dangjin City,134.5233663205542,11,36.965764572727274,126.67185033636365
Kitakyushu City,127.05609291306622,8,33.92717351500001,130.81761469999998
Aikawa-cho,123.0462545842263,5,35.51789498,139.338488
Tama City,112.22925397946064,15,35.627559715333334,139.44311311333334
Muan-gun,111.03180587312599,8,34.84682259,126.4419213
Higashi Kozoi,110.22083105393747,12,35.75314957,139.503063325
Iwakuni,109.94568133042722,2,34.14507452,132.2372192
Gunsan City,109.41016828312569,7,35.97860282,126.620122
Chilgok-gun,108.27099907005565,7,36.00969809857143,128.4285713857143
Goseong,106.93137541768273,10,38.5939088,128.3940765
Mito City,105.56257665573094,8,36.3414866525,140.46700145
Kamogawa City,105.04601994952142,4,35.98963472,139.5265295
Ibaraki,103.17902104943583,5,34.78598745,135.5762955
Kofu City,102.06847378316206,6,35.63900045,138.5561589
大连市,98.68615429733396,9,39.04121634,121.60284910000001
Fukuho City,96.07870020641464,7,35.73315335714286,139.3388468714286
Yokosuka City,95.4077240185495,6,35.304310163333334,139.65475531666667
Kamagaya city,94.07249703105236,11,35.76945675181818,140.00358492727273
Changka Key City,93.48415504526946,10,34.92145356,135.7072269
Jecheon City,93.45725317017411,2,37.14892409,128.1154557
Shibukawa City,92.79420289995073,2,36.49631769,138.9776649
Kokubunji City,92.2854179204677,8,35.7059129,139.455462025
Atsugi City,91.44151987137973,5,35.4243699,139.3654919
Tokai village,89.15499797702896,2,36.45016783,140.5875705
Nishinomiya City,88.62230871136381,5,34.786035571999996,135.30195202
Sendai city,86.78347084914735,16,38.273010209999995,140.91965895625
Minoh City,84.50035972176434,6,34.85782923,135.4757732
Day city,84.33490876179165,3,34.94793653333334,135.7030555
Kakogawa City,82.5964689733774,7,34.72687666142857,134.83891894285713
Naka City,80.66804089195601,3,36.44595219,140.5005988
Tongyeong City,78.772053222064,12,34.92299939916667,128.421788375
Icheon City,78.45318161584726,9,37.182089303333335,127.50076827777778
海 名,76.26820652752626,6,35.428311126666664,139.39228268333332
Ba Chao City,75.89494292705268,1,35.8055969,139.8279409
Toda City,75.18113694694402,12,35.818474835,139.66436646666668
Kamisu City,73.3531973438456,7,35.90247587,140.6915274
Kumano-cho,71.28699833010258,6,34.34882443,132.596751
Hong Sung-gun,70.44956916429652,5,36.59306827,126.6626571
Kumagaya City,70.19529500482336,9,36.15844293,139.3177103
Beppu,66.38441471777475,9,33.29776267333333,131.45529057777776
Higashihiroshima City,63.88235357937335,6,34.43519538,132.7223535
Koriyama City,62.46363284488492,5,37.400432546000005,140.32999456
Ikoma City,62.412497111747186,4,34.75243762,135.7236944
Gyeryong City,61.14286040617082,5,36.2769182,127.2207846
