category,brand,complete_cnt,returned_cnt,avg_margin,avg_price,purchases,buyout_rate,buyout_smooth,expected_margin,log_purchases,margin_norm,buyout_norm,popularity_norm,boost,actual_score,rating,rating_boosted,price_1,price_2,product_1,product_2,product_name_1,product_name_2
Accessories,Columbia,28,9,12.046762696846633,20.10837830723943,28,0.7567567567363039,0.7478633548002575,9.009332364946319,3.367295829986474,0.020073876833481514,0.6047300978040642,0.6343492870566171,1.1,0.34364218605065017,3.81,4.191000000000001,19.989999771118164,17.899999618530273,28359,28376,Columbia Men's 40mm Oil Tan Leather Edge Belt,Columbia Men's Whirlibird II Beanie
Accessories,Flexfit,16,5,8.692952475490936,14.688095365251813,16,0.7619047618684808,0.7467605701810356,6.491554147154256,2.833213344056216,0.013587645598622083,0.6019558460073068,0.5337359577606741,1.1,0.33854892038326095,3.81,4.191000000000001,16.950000762939453,14.949999809265137,28845,29037,Flexfit Fitted Mid-Profile Structured Wool Cap (Assorted Colors),Yupoong Wool Blend Snapback Snap Back Hat Baseball Cap 6098M
Accessories,Tom Ford,8,1,171.38308791131112,268.250006781684,8,0.8888888887901234,0.7973461934532686,136.65165276835083,2.1972245773362196,0.3282285371278901,0.7292130218936649,0.4139249755618016,1.0,0.5287207795107774,4.19,4.19,296.45001220703125,233.0,28550,28833,Tom Ford Marko FT0144 Sunglasses - 18V Shiny Rhodium (Blue Lens) - 58mm,TOM FORD WILLIAM TF0207 TF207 Sunglasses 59-15-135
Accessories,Boconi,4,0,33.429000025615096,57.0,4,0.99999999975,0.7963984054008646,26.622802314545325,1.6094379124341003,0.06142688325880428,0.726828691661364,0.3031945643809272,1.0,0.39412778746008414,4.18,4.18,50.0,78.0,29040,29120,Boconi Collins Calf Slimster Wallet,Boconi Collins Calf Billfold
Accessories,Diesel,4,0,49.21537281376176,81.2475004196167,4,0.99999999975,0.7963984054008646,39.19504443008893,1.6094379124341003,0.0919575506208417,0.726828691661364,0.3031945643809272,1.0,0.4093931211411028,4.18,4.18,68.0,128.0,28429,28692,Diesel Men's Bausy Belt,Diesel Men's Bonio Belt
Accessories,Fossil,4,0,19.005500053055584,32.75,4,0.99999999975,0.7963984054008646,15.135949936099514,1.6094379124341003,0.03353199658862392,0.726828691661364,0.3031945643809272,1.0,0.38018034412499396,4.18,4.18,32.0,35.0,29031,29036,Fossil Joe Belt,Fossil Sheldon Lzip Bifold
Accessories,Landisun,4,0,14.83403491173327,24.989999771118164,4,0.99999999975,0.7963984054008646,11.813801749365131,1.6094379124341003,0.025464429937868432,0.726828691661364,0.3031945643809272,1.0,0.3761465607996162,4.18,4.18,29.989999771118164,19.989999771118164,28935,28839,Landisun 343 Dark Gray Solids Mens Silk Tie Set: Tie+Hanky+Cufflinks Exclusive,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch)
Accessories,Reward,4,0,9.46676988412465,16.489999771118164,4,0.99999999975,0.7963984054008646,7.539320440013799,1.6094379124341003,0.015084199760809922,0.726828691661364,0.3031945643809272,1.0,0.37095644571108694,4.18,4.18,14.989999771118164,17.989999771118164,28886,28744,Reward Men's Santa Suspender,Reward Men's Reversible Brushed Nickle Plaque Buckle Belt
Accessories,X-Gear,4,0,9.012737382557756,14.989999771118164,4,0.99999999975,0.7963984054008646,7.177729679765759,1.6094379124341003,0.01420610601103474,0.726828691661364,0.3031945643809272,1.0,0.3705173988361994,4.18,4.18,14.989999771118164,14.989999771118164,28387,28321,X-Gear Men's Multi-Function Tool With LED Light,X-Gear Men's Deluxe Camper Tool
Accessories,Ray-Ban,81,28,70.78894083898521,117.43614700737349,81,0.7431192660482282,0.7407527535765723,52.43710284924737,4.406719247264253,0.13368058846047393,0.586842109635755,0.8301614571155692,1.1,0.39628748395292596,3.76,4.136,147.5,135.0,28910,28547,Ray-Ban Sunglasses (RB 3460),Ray-Ban Aviator Large Metal Sunglasses
Accessories,Jaxon,7,1,11.34704503506042,18.572499990463257,7,0.874999999890625,0.7860876486451169,8.919771950680895,2.0794415416798357,0.018720630748011016,0.7008901403277903,0.3917363742424185,1.0,0.35980538553790065,4.1,4.1,15.949999809265137,26.440000534057617,28850,28520,Jaxon Herringbone Ivy Cap,Jaxon Large Herringbone Ivy Cap
Accessories,Cole Haan,3,0,39.47666676094135,65.0,3,0.9999999996666666,0.7807367442778541,30.820884281879128,1.3862943611198906,0.0731230026834857,0.6874289840907449,0.261157582828279,1.0,0.3802759933871153,4.06,4.06,65.0,65.0,28851,29111,Cole Haan Men's Double Prong Belt,Cole Haan Webster Belt
Accessories,Pendleton,3,0,23.711573609838485,39.573333740234375,3,0.9999999996666666,0.7807367442778541,18.512496781849983,1.3862943611198906,0.042633489900076836,0.6874289840907449,0.261157582828279,1.0,0.3650312369954109,4.06,4.06,27.36000061035156,64.0,28685,28492,Pendleton Men's Indy Hat,Pendleton Men's Outback Hat
Accessories,TrendsBlue,11,4,6.011660617903195,9.883333237965902,11,0.7333333332844444,0.7259831070244842,4.364364053762093,2.4849066497880004,0.008402057312881281,0.5496864241370627,0.46812007060917976,1.1,0.3069486647974692,3.65,4.015000000000001,13.93000030517578,9.989999771118164,28394,29022,Classic Premium Unisex Plain Solid Color Winter Fringe Scarf - Different Colors Available,Soft Knit Striped Scarf - Black & White
Accessories,Belts.com,6,1,7.707368517937149,11.922857012067523,6,0.8571428570204082,0.7735045691536532,5.961684764775405,1.9459101490553132,0.011681537313378192,0.6692351550482832,0.36658101279281774,1.0,0.3404583461808307,4.01,4.01,14.5,9.989999771118164,28349,29047,BS-40 Vintage Style Full Grain Genuine 100% Leather Distressed Style Snap on Belt Strap 1 1/2 Wide,100% Cowhide Leather Black Leather Belt Snap on Belt Strap 1.5 Wide
Accessories,Nike,16,6,20.586649109803194,33.846363587812945,16,0.7272727272396694,0.7234243023628782,14.892882270248744,2.833213344056216,0.03658992107509032,0.5432492937071691,0.5337359577606741,1.1,0.3189115681302427,3.63,3.9930000000000003,25.0,40.0,28844,28677,Nike Golf 'P50101' BiFold Wallet,NIKE Golf Signature Swoosh Cutout II Belt
Accessories,Pratt and Hart,9,2,20.2639732343906,34.13181894475763,9,0.8181818181074381,0.7690275083624811,15.583552845967413,2.302585092994046,0.035965869562422814,0.6579723084981878,0.4337733557950667,1.0,0.3469690890303053,3.97,3.97,26.950000762939453,39.950000762939446,28338,29097,Men's Traditional Leather Driving Gloves By Pratt and Hart,Men's Men's Deerskin Winter Gloves with ThinsulateÂ® Lining
Accessories,Skechers,9,2,17.407280010307215,28.899090853604402,9,0.8181818181074381,0.7690275083624811,13.386677173694583,2.302585092994046,0.030441057007295297,0.6579723084981878,0.4337733557950667,1.0,0.3442066827527415,3.97,3.97,33.59000015258789,24.989999771118164,28927,28995,Skechers Men's 5004 Oversized Sunglasses,Skechers Men's 5017 Aviator Sunglasses
Accessories,Dockers,13,5,13.104531063479605,21.78666655222575,13,0.7222222221820987,0.7196277741290037,9.430384520216213,2.639057329615259,0.022119588953748017,0.533698448428153,0.49715980420695727,1.1,0.3056999205600455,3.6,3.9600000000000004,22.5,21.989999771118164,28993,28355,Dockers Men's 30Mm Reversible Swivel Buckle Belts,Dockers Men's Bridle Belt
Accessories,Williams Cashmere,2,0,25.436474705123896,45.67499923706055,2,0.9999999995,0.7624648063010087,19.394416759022796,1.0986122886681096,0.04596942921174157,0.6414626585916897,0.20696248778090076,1.0,0.3437160439017156,3.92,3.92,51.75,39.59999847412109,28372,28559,Williams Cashmere Men's 100% Cashmere Solid Knit Scarf,Williams Cashmere Men's 100% Cashmere Solid Knit Hat
Accessories,Chaos,5,1,15.28241306733099,24.923332850138348,5,0.8333333331944445,0.7593486047257565,11.604679039520457,1.791759469228055,0.026331588246155477,0.6336232966088378,0.33754127919504023,1.0,0.3299774424274966,3.9,3.9,26.38999938964844,21.989999771118164,29083,28463,Chaos Men's Muscle Wool Blend Trapper Hat,Chaos Men's Dylon Wool Blend Trapper Hat
Accessories,District,5,1,4.98936005374978,8.643333435058594,5,0.8333333331944445,0.7593486047257565,3.788663595289321,1.791759469228055,0.0064249395235670345,0.6336232966088378,0.33754127919504023,1.0,0.3200241180662024,3.9,3.9,9.970000267028809,5.989999771118164,28755,28575,District Slouch Beanie,District Comfortable Slouch Beanie. DT618
Accessories,GUESS,5,1,19.972833725856617,31.883333841959637,5,0.8333333331944445,0.7593486047257565,15.166343422148755,1.791759469228055,0.035402809028487345,0.6336232966088378,0.33754127919504023,1.0,0.33451305281866256,3.9,3.9,33.27000045776367,24.950000762939453,28703,28884,Guess GU6325 Aviator Style Mens Sunglasses,Guess Mens Sunrise Passcase
Accessories,Hurley,5,1,13.798166713987788,23.166666666666668,5,0.8333333331944445,0.7593486047257565,10.477618642040003,1.791759469228055,0.023461072497834648,0.6336232966088378,0.33754127919504023,1.0,0.3285421845533362,3.9,3.9,25.0,19.5,28396,28450,Hurley Men's One And Only Black Flexfit Hat,Hurley Men's One And Only Beanie Hat
Accessories,Tok Tok Designs,5,1,1.6672416978817122,2.950000047683716,5,0.8333333331944445,0.7593486047257565,1.2660176570270794,1.791759469228055,0.0,0.6336232966088378,0.33754127919504023,1.0,0.3168116483044189,3.9,3.9,2.950000047683716,2.950000047683716,28921,29008,Designer Bow Ties for Men & Boys by Tok Tok Designs (Y753),Designer Bow Ties for Men & Boys by Tok Tok Designs (Y101)
Accessories,Urban Boundaries Eyewear,5,1,2.7458133259177955,4.609999974568685,5,0.8333333331944445,0.7593486047257565,2.0850295178730667,1.791759469228055,0.002085945393765579,0.6336232966088378,0.33754127919504023,1.0,0.3178546210013017,3.9,3.9,2.990000009536743,7.849999904632568,28551,28616,Aviator Sunglasses Mirror Lens Silver Metal Frame 01,UB Classic Aviator Sunglasses: Gold Frame with Brown Reflective Lens
Accessories,HDE,8,2,2.457790050203204,4.315000081062317,8,0.79999999992,0.7574788837806052,1.8617240637950005,2.1972245773362196,0.0015289116190425282,0.6289196794191269,0.4139249755618016,1.0,0.3152242955190847,3.89,3.89,4.880000114440918,3.950000047683716,28411,29033,HDE Solid Color Suspenders - 20 Styles,HDE Pattern Suspenders
Accessories,Timberland,12,5,16.164172385845973,26.655294081744024,12,0.705882352899654,0.7092436176152631,11.464336098694137,2.5649493574615367,0.02803690084761459,0.5075752468855139,0.4831989460957428,1.1,0.2945866812532207,3.52,3.8720000000000003,30.0,22.75,28441,28515,Timberland Men's Windproof Softshell Touchscreen Glove,Timberland Men's Merino Cable Knit Cuff Beanie
Accessories,Kenneth Cole REACTION,24,10,13.120544385872554,21.554999912486355,24,0.7058823529204153,0.7079449471730024,9.288623102137578,3.2188758248682006,0.022150558539092362,0.5043082092926431,0.6063891287618544,1.1,0.2895523223074545,3.51,3.861,18.920000076293945,17.989999771118164,28719,28541,Kenneth Cole REACTION Men's Passcase Wallet,Kenneth Cole REACTION Men's Passcase Wallet
Accessories,DC,16,7,18.946720564323936,31.070000192393426,16,0.6956521738827978,0.7015023538064273,13.291169072785882,2.833213344056216,0.0334183177187366,0.4881007142737064,0.5337359577606741,1.1,0.28683546759584366,3.46,3.806,53.0,15.0,28308,28909,DC Men's Chino Pant,DC Men's Chinook 5 Belt
Accessories,Gem Avenue,7,2,8.852457663378068,14.767777548895943,7,0.777777777691358,0.7447146145059002,6.5925545962124,2.0794415416798357,0.013896126837425582,0.5968088788580591,0.3917363742424185,1.0,0.30535250284774235,3.79,3.79,8.989999771118164,31.989999771118164,28536,29080,MW580 3 x 4 Mens Leather Credit Card Holder Wallet Available in Different Colors,Leather Check Book Organiser Wallet Available in Different Colors
Accessories,TopTie,18,8,2.4333545905005876,4.056153792601365,18,0.692307692281065,0.698599379878114,1.6999400079472726,2.9444389791664403,0.0014816537148975549,0.48079776454427886,0.5546892407203342,1.1,0.26525368004254707,3.44,3.7840000000000003,3.289999961853028,3.990000009536743,29026,28491,TopTie Unisex New Fashion Black and White Plaid Skinny 2 inch Necktie Discount NeckTies,TopTie Unisex New Fashion Black & White College Stripe Skinny 2 inch Necktie
Accessories,Arnette,4,1,52.358128358453214,93.9499969482422,4,0.79999999984,0.7433051783741402,38.91806793881619,1.6094379124341003,0.09803560448557867,0.5932631903774663,0.3031945643809272,1.0,0.3456493974315225,3.78,3.78,109.9499969482422,69.94999694824219,28843,29108,Arnette Men's Rage XL Polarized Sunglasses,Arnette Men's Derelict Sunglasses
Accessories,Bailey,4,1,41.78140007928014,64.6,4,0.79999999984,0.7433051783741402,31.05633103865064,1.6094379124341003,0.07758033099092569,0.5932631903774663,0.3031945643809272,1.0,0.335421760684196,3.78,3.78,60.0,83.0,28737,28673,Bailey Curtis,Bailey Briar Hat
Accessories,Guide Gear,4,1,20.278008360779854,33.990000534057614,4,0.79999999984,0.7433051783741402,15.072748621681777,1.6094379124341003,0.03599301333895242,0.5932631903774663,0.3031945643809272,1.0,0.3146281018582094,3.78,3.78,39.9900016784668,29.989999771118164,28584,28936,Guide Gear Leather Rabbit Fur Hat,Guide Gear Guide Dry Snowmobile Gloves Black
Accessories,Persol,4,1,103.19722050929286,168.63800048828125,4,0.79999999984,0.7433051783741402,76.70702839837541,1.6094379124341003,0.19635783672189702,0.5932631903774663,0.3031945643809272,1.0,0.39481051354968166,3.78,3.78,169.5,179.0,28403,28823,Persol Men's 0PO0714 Square Polarized Sunglasses,Persol Men's 0PO0649 Round Sunglasses
Accessories,ThatsRad,4,1,5.955709877615012,9.789999771118165,4,0.79999999984,0.7433051783741402,4.426909992925256,1.6094379124341003,0.008293849210657768,0.5932631903774663,0.3031945643809272,1.0,0.30077851979406206,3.78,3.78,9.989999771118164,8.989999771118164,28672,28453,Humping Sex Reindeer Ugly Sweater Mesh Trucker Hat X Mas,Reindeer Snowflake Mesh Trucker Hat Cap Ugly Sweater Christmas X Mas
Accessories,Tilley,4,1,64.95300018321723,105.0,4,0.79999999984,0.7433051783741402,48.279901387121846,1.6094379124341003,0.12239394489155811,0.5932631903774663,0.3031945643809272,1.0,0.3578285676345122,3.78,3.78,105.0,105.0,28531,28996,Tilley Tilley Winter Hat,Tilley Montana Winter Hat
Accessories,Wayfarers,4,1,5.964029877052903,9.989999771118164,4,0.79999999984,0.7433051783741402,4.43309429159151,1.6094379124341003,0.008309939995963517,0.5932631903774663,0.3031945643809272,1.0,0.3007865651867149,3.78,3.78,9.989999771118164,9.989999771118164,28723,28571,Vintage Wayfarer Nerd Retro 80s Mirrored Sunglasses W132,80s Wayfarer Party Sunglasses W Mustache W168
Accessories,John Hanly & Co.,6,2,33.354000097489916,55.875,6,0.74999999990625,0.7305320930895614,24.366167504128743,1.9459101490553132,0.061281834241623714,0.5611302115679843,0.36658101279281774,1.0,0.311206022904804,3.68,3.68,57.0,54.0,28831,28966,John Hanly & Co. Irish Tweed Flat Cap - Patchwork - Made in Ireland,John Hanly & Co. Irish Tweed Flat Cap - Grey Herringbone - Made in Ireland
Accessories,Perry,6,2,14.747217375731063,24.46749973297119,6,0.74999999990625,0.7305320930895614,10.773315576739561,1.9459101490553132,0.025296525800011935,0.5611302115679843,0.36658101279281774,1.0,0.2932133686839981,3.68,3.68,26.989999771118164,16.899999618530273,28887,28405,2 inch Perry Outback Comfort Suspenders (Wear Like a Vest),1 1/2 In. Original Perry Suspenders
Accessories,Storus Corporation,6,2,17.921331743175443,29.950000762939453,6,0.74999999990625,0.7305320930895614,13.092107989294353,1.9459101490553132,0.03143522727513941,0.5611302115679843,0.36658101279281774,1.0,0.2962827194215618,3.68,3.68,29.950000762939453,29.950000762939453,28517,28961,Titanium Smart Money Clip,Storus Smart Money Clip Gun Metal
Accessories,Oakley,68,32,81.80227130618302,138.14999984741212,68,0.6799999999931999,0.683177978869201,55.885510377868144,4.23410650459726,0.15498024567461752,0.44200247422940114,0.7976437408898064,1.1,0.32834049594721026,3.33,3.6630000000000003,150.0,105.0,28479,28622,Oakley Men's Flak Jacket XLJ Iridium Sunglasses,Oakley Men's Dispatch II Square Sunglasses
Accessories,Y&G,14,7,8.214520627920768,13.424285934084939,14,0.6666666666349206,0.6822444411487776,5.60431103510091,2.70805020110221,0.012662363788190148,0.43965399325398385,0.5101570521618279,1.1,0.24877399637319572,3.32,3.652,16.950000762939453,12.949999809265137,29052,28854,Set of 7 Designer Italian Style Hankies Set for Men with Gift Box --- Pink Blur White Mh1030,Black designer Magic Wallet and credit card holder wedding Gift mens magnetic money clip 6 color available By Y&G YCM0101
Accessories,Costa Del Mar,3,1,125.1381612651698,206.46249771118164,3,0.7499999998125,0.7249698339722931,90.7213919960082,1.3862943611198906,0.23879136928935468,0.5471373546844703,0.261157582828279,1.0,0.39296436198691254,3.64,3.64,188.94999694824216,259.0,28765,28971,Costa Del Mar Brine Polarized Sunglasses - Costa 400 Glass Lens,Costa Del Mar - Blackfin - Camo Frame-580 Green Mirror Glass Polarized Lenses
Accessories,UR,3,1,26.3987501244992,43.75,3,0.7499999998125,0.7249698339722931,19.138297494834237,1.3862943611198906,0.04783045904638932,0.5471373546844703,0.261157582828279,1.0,0.2974839068654298,3.64,3.64,45.0,42.5,28466,28409,UR Men's Tech Leather Cashmere Glove,UR Men's Tech Leather Fleece Glove
Accessories,Buff,5,2,17.47740146899151,31.638571330479213,5,0.7142857141836735,0.7146810397418885,12.49076745384526,1.791759469228055,0.03057667111946415,0.5212540540084887,0.33754127919504023,1.0,0.2759153625639764,3.56,3.56,38.97999954223633,21.850000381469727,28834,28431,Buff Headwear  Polar Cyclone,Buff UV Head Cover
Accessories,Coal,5,2,16.53857146921967,27.142857142857142,5,0.7142857141836735,0.7146810397418885,11.819803453467445,1.791759469228055,0.028760984462548402,0.5212540540084887,0.33754127919504023,1.0,0.2750075192355185,3.56,3.56,30.0,20.0,28805,29109,Coal Men's The Yukon,Coal Men's The Frena Solid
Accessories,Thomas Bates Designs,5,2,9.367735953661267,15.807143211364746,5,0.7142857141836735,0.7146810397418885,6.694943271390105,1.791759469228055,0.014892669253510425,0.5212540540084887,0.33754127919504023,1.0,0.26807336163099954,3.56,3.56,17.950000762939453,12.949999809265137,28914,28724,Miami Braided Elastic Belt Made in USA by Thomas Bates,Hiker Belt Made in USA by Thomas Bates
Accessories,CTM,7,3,5.688272963917859,9.335999917984008,7,0.69999999993,0.7074788837806052,4.024333007152001,2.0794415416798357,0.007776629228462208,0.5031357435353013,0.3917363742424185,1.0,0.2554561863818818,3.51,3.51,5.630000114440918,14.989999771118164,28613,28612,JUMBO Earmuffs with Thinsulate Lining by CTM Super Warm,Zippered Long Credit Card Wallet
Accessories,Wolverine,7,3,17.705400057532824,30.0,7,0.69999999993,0.7074788837806052,12.526196669592386,2.0794415416798357,0.031017617824523315,0.5031357435353013,0.3917363742424185,1.0,0.2670766806799123,3.51,3.51,33.0,33.0,28760,28930,Wolverine Men's 40mm Heavy Roller Buckle Belt,Wolverine Men's Basic Milled Leather Strap Belt
Accessories,Aviator,2,1,9.078250292926407,14.950000445048014,2,0.6666666664444444,0.7038136673547772,6.389396631829116,1.0986122886681096,0.014332807242611262,0.49391523657716757,0.20696248778090076,1.0,0.2541240219098894,3.48,3.48,19.950000762939453,4.949999809265137,28710,28711,Aviator Sunglasses AV35 Flash Lens Adjustable Arms,Metal Classic Aviator Sunglasses
Accessories,180s,14,8,13.30297680896179,22.838636311617766,14,0.6363636363347107,0.6609243023628782,8.792260666812618,2.70805020110221,0.022503380792825663,0.38601937385238744,0.5101570521618279,1.1,0.22468751505486723,3.16,3.4760000000000004,25.0,20.0,28427,28969,180s Men's Urban Ear Warmer,180s Men's Soft Shell Ear Warmer
Accessories,MG,9,4,10.051094525773399,17.068461344792293,9,0.6923076922544379,0.7021555511135698,7.057431816039005,2.302585092994046,0.016214277043605046,0.48974394883772815,0.4337733557950667,1.0,0.2529791129406666,3.47,3.47,26.989999771118164,6.179999828338623,29007,28670,Washed Hunting Fishing Outdoor Hat-Camo W11S41D,Low Profile Dyed Cotton Twill Cap - Black W39S55D
Accessories,SPY,9,4,62.3345756158161,102.0515359731821,9,0.6923076922544379,0.7021555511135698,43.76856829495384,2.302585092994046,0.11732994123772728,0.48974394883772815,0.4337733557950667,1.0,0.3035369450377277,3.47,3.47,88.41999816894531,134.9499969482422,28631,28962,Spy Optic Touring Square Sunglasses,Spy Optic Hielo Wrap Sunglasses
Accessories,Stacy Adams,9,4,25.078369661413724,41.13153912470891,9,0.6923076922544379,0.7021555511135698,17.60891647063978,2.302585092994046,0.045276858086195075,0.48974394883772815,0.4337733557950667,1.0,0.2675104034619616,3.47,3.47,55.0,42.950000762939446,28994,28945,Stacy Adams Men's Homburg,Stacy Adams Men's Felt Fedora
